CONT_ID	BIRD_ID	SEX	YEAR	MONTH	PERIOD	DATE	LON	LAT	company	SST	BAT	CHLA	Unique_ID	timestamp
198	H383	m	2014	1	non_breed	13/01/2014	2.927855454	-1.944248715	migrate	26.85044521	3907	NA	1	2014-01-13 00:00:00
199	H383	m	2014	1	non_breed	13/01/2014	3.473994125	-2.704166349	migrate	26.78239067	4493	NA	1	2014-01-13 00:00:00
200	H383	m	2014	1	non_breed	14/01/2014	3.519589884	-3.233804142	migrate	26.63879436	4579	NA	1	2014-01-14 00:00:00
201	H383	m	2014	1	non_breed	14/01/2014	3.814441467	-3.373294688	migrate	27.01591684	4644	NA	1	2014-01-14 00:00:00
202	H383	m	2014	1	non_breed	15/01/2014	3.358785226	-4.535289658	migrate	26.65678209	5071	NA	1	2014-01-15 00:00:00
203	H383	m	2014	1	non_breed	15/01/2014	3.652243609	-5.301316212	migrate	26.6446694	5353	NA	1	2014-01-15 00:00:00
204	H383	m	2014	1	non_breed	16/01/2014	3.695051946	-5.226373449	migrate	26.83750449	5371	NA	1	2014-01-16 00:00:00
205	H383	m	2014	1	non_breed	16/01/2014	3.237256339	-4.111889778	migrate	26.81363161	5084	NA	1	2014-01-16 00:00:00
206	H383	m	2014	1	non_breed	17/01/2014	3.278614219	-4.669744358	migrate	26.69098137	5191	NA	1	2014-01-17 00:00:00
207	H383	m	2014	1	non_breed	17/01/2014	2.069514784	-0.934493816	migrate	26.89493044	4606	NA	1	2014-01-17 00:00:00
208	H383	m	2014	1	non_breed	18/01/2014	1.609495417	-2.80784173	migrate	26.42499659	4410	NA	1	2014-01-18 00:00:00
209	H383	m	2014	1	non_breed	18/01/2014	1.648611476	-2.939291154	migrate	26.57277861	4475	NA	1	2014-01-18 00:00:00
210	H383	m	2014	1	non_breed	19/01/2014	1.68696738	-2.863395726	migrate	26.50615965	4544	NA	1	2014-01-19 00:00:00
211	H383	m	2014	1	non_breed	19/01/2014	1.974504261	-3.651696168	migrate	26.58175794	4636	NA	1	2014-01-19 00:00:00
212	H383	m	2014	1	non_breed	20/01/2014	2.011319768	-4.242279193	migrate	26.54071048	4591	NA	1	2014-01-20 00:00:00
213	H383	m	2014	1	non_breed	20/01/2014	2.297305041	-5.035877979	migrate	26.82735962	5351	NA	1	2014-01-20 00:00:00
214	H383	m	2014	1	non_breed	21/01/2014	2.332554009	-4.979938101	migrate	26.75634929	5276	NA	1	2014-01-21 00:00:00
215	H383	m	2014	1	non_breed	21/01/2014	2.616962757	-5.779253709	migrate	26.37867293	5221	0.169312866	1	2014-01-21 00:00:00
216	H383	m	2014	1	non_breed	22/01/2014	2.400667631	-7.050206514	migrate	26.47484618	5483	0.146244753	1	2014-01-22 00:00:00
217	H383	m	2014	1	non_breed	22/01/2014	1.933611446	-5.203324784	migrate	26.18268575	5259	0.181290261	1	2014-01-22 00:00:00
218	H383	m	2014	1	non_breed	23/01/2014	0.715873507	-8.4789461	migrate	26.25037858	1203	0.115082141	1	2014-01-23 00:00:00
219	H383	m	2014	1	non_breed	23/01/2014	-0.252732178	-5.970732525	migrate	25.72014449	4214	0.158106285	1	2014-01-23 00:00:00
220	H383	m	2014	1	non_breed	24/01/2014	-0.472290182	-7.283492315	migrate	25.89483587	2008	NA	1	2014-01-24 00:00:00
221	H383	m	2014	1	non_breed	24/01/2014	-1.19259203	-5.387094132	migrate	25.50559375	4185	0.1272137	1	2014-01-24 00:00:00
222	H383	m	2014	1	non_breed	25/01/2014	-2.163687526	-8.083638243	migrate	25.45507407	3821	0.117500015	1	2014-01-25 00:00:00
223	H383	m	2014	1	non_breed	25/01/2014	-2.135774992	-7.554246666	migrate	25.60416404	4660	0.13914339	1	2014-01-25 00:00:00
224	H383	m	2014	1	non_breed	26/01/2014	-1.358806768	-6.154255261	migrate	25.49138119	4324	0.134903166	1	2014-01-26 00:00:00
225	H383	m	2014	1	non_breed	26/01/2014	-1.582524241	-5.587012743	migrate	25.61354823	4483	0.144491429	1	2014-01-26 00:00:00
226	H383	m	2014	1	non_breed	27/01/2014	-2.556978786	-8.36587189	migrate	25.17092465	4161	0.103236429	1	2014-01-27 00:00:00
227	H383	m	2014	1	non_breed	27/01/2014	-2.532418231	-7.818280731	migrate	25.44422029	3874	0.130040557	1	2014-01-27 00:00:00
228	H383	m	2014	1	non_breed	28/01/2014	-2.258733527	-7.814428533	migrate	25.6159733	4241	0.130799308	1	2014-01-28 00:00:00
229	H383	m	2014	1	non_breed	28/01/2014	-3.235735909	-4.342936537	migrate	25.886557	3035	0.148298221	1	2014-01-28 00:00:00
230	H383	m	2014	1	non_breed	29/01/2014	-2.713774738	-3.576606068	migrate	26.06937161	4713	NA	1	2014-01-29 00:00:00
231	H383	m	2014	1	non_breed	29/01/2014	-3.19254183	-2.172942547	migrate	26.12782885	4948	NA	1	2014-01-29 00:00:00
232	H383	m	2014	1	non_breed	30/01/2014	-3.922135485	-4.421878093	migrate	25.81805497	4636	0.135985044	1	2014-01-30 00:00:00
233	H383	m	2014	1	non_breed	30/01/2014	-3.652691898	-4.536727908	migrate	25.88110076	3573	0.140625644	1	2014-01-30 00:00:00
234	H383	m	2014	1	non_breed	31/01/2014	-3.384096718	-4.52690208	migrate	25.96716048	4643	0.130417123	1	2014-01-31 00:00:00
235	H383	m	2014	1	non_breed	31/01/2014	-3.616301851	-3.086842863	migrate	26.01461608	5236	NA	1	2014-01-31 00:00:00
236	H383	m	2014	2	non_breed	01/02/2014	-3.599383094	-3.071380359	migrate	27.06604304	5221	0.166362719	1	2014-02-01 00:00:00
237	H383	m	2014	2	non_breed	01/02/2014	-3.583314924	-3.168960212	migrate	26.90598125	5299	0.16718803	1	2014-02-01 00:00:00
238	H383	m	2014	2	non_breed	02/02/2014	-3.318117324	-2.355162988	migrate	27.06413654	5070	NA	1	2014-02-02 00:00:00
239	H383	m	2014	2	non_breed	02/02/2014	-3.303747246	-2.44278399	migrate	27.10172514	4990	NA	1	2014-02-02 00:00:00
240	H383	m	2014	2	non_breed	03/02/2014	-4.540134504	-6.465284807	migrate	26.96894089	4983	0.133152234	1	2014-02-03 00:00:00
241	H383	m	2014	2	non_breed	03/02/2014	-4.777448403	-4.979186905	migrate	27.18302442	4504	0.144678667	1	2014-02-03 00:00:00
242	H383	m	2014	2	non_breed	04/02/2014	-4.765625853	-5.810929541	migrate	27.09479838	4875	0.137211971	1	2014-02-04 00:00:00
243	H383	m	2014	2	non_breed	04/02/2014	-5.00463225	-4.273808485	migrate	27.08879878	3031	NA	1	2014-02-04 00:00:00
244	H383	m	2014	2	non_breed	05/02/2014	-5.494469048	-6.778138881	migrate	26.71970411	4808	0.117001275	1	2014-02-05 00:00:00
245	H383	m	2014	2	non_breed	05/02/2014	-6.235137539	-4.38788311	migrate	27.08394969	4261	0.148638333	1	2014-02-05 00:00:00
246	H383	m	2014	2	non_breed	06/02/2014	-6.226683374	-4.413419033	migrate	27.10451553	4167	0.147787839	1	2014-02-06 00:00:00
247	H383	m	2014	2	non_breed	06/02/2014	-6.969033494	-1.882013013	migrate	26.67163779	4722	0.166015985	1	2014-02-06 00:00:00
248	H383	m	2014	2	non_breed	07/02/2014	-7.462230435	-4.540646274	migrate	26.79467345	4028	NA	1	2014-02-07 00:00:00
249	H383	m	2014	2	non_breed	07/02/2014	-7.956260055	-2.853759289	migrate	26.91151083	4199	0.133445993	1	2014-02-07 00:00:00
250	H383	m	2014	2	non_breed	08/02/2014	-7.951132046	-2.878460848	migrate	26.96149615	4159	0.133380127	1	2014-02-08 00:00:00
251	H383	m	2014	2	non_breed	08/02/2014	-8.196819724	-2.027908885	migrate	27.09766507	4557	0.154159281	1	2014-02-08 00:00:00
252	H383	m	2014	2	non_breed	09/02/2014	-8.44332695	-3.900584604	migrate	26.91105714	4041	NA	1	2014-02-09 00:00:00
253	H383	m	2014	2	non_breed	09/02/2014	-8.690649753	-3.045698861	migrate	26.96199958	4120	0.159237731	1	2014-02-09 00:00:00
254	H383	m	2014	2	non_breed	10/02/2014	-8.688785913	-3.086123527	migrate	26.96549906	4111	0.15177249	1	2014-02-10 00:00:00
255	H383	m	2014	2	non_breed	10/02/2014	-8.437727711	-4.100694733	migrate	26.73019057	4226	0.134559626	1	2014-02-10 00:00:00
256	H383	m	2014	2	non_breed	11/02/2014	-8.187467363	-3.197195359	migrate	26.89957962	4384	0.13083339	1	2014-02-11 00:00:00
257	H383	m	2014	2	non_breed	11/02/2014	-8.188001419	-3.256384096	migrate	27.02676127	4330	0.123726875	1	2014-02-11 00:00:00
258	H383	m	2014	2	non_breed	12/02/2014	-7.939323421	-2.319688926	migrate	26.90905955	4451	0.154816312	1	2014-02-12 00:00:00
259	H383	m	2014	2	non_breed	12/02/2014	-7.941431903	-1.345435905	migrate	26.59917515	5031	0.162755851	1	2014-02-12 00:00:00
260	H383	m	2014	2	non_breed	13/02/2014	-7.944320202	-2.417992758	migrate	26.8024074	4278	NA	1	2014-02-13 00:00:00
261	H383	m	2014	2	non_breed	13/02/2014	-7.697977233	-2.456653713	migrate	26.69849515	4565	0.157707844	1	2014-02-13 00:00:00
262	H383	m	2014	2	non_breed	14/02/2014	-7.20239407	-0.400563819	migrate	26.83831225	4889	NA	1	2014-02-14 00:00:00
263	H383	m	2014	2	non_breed	14/02/2014	-6.957577193	-0.404416351	migrate	26.67937947	4901	NA	1	2014-02-14 00:00:00
264	H383	m	2014	2	non_breed	15/02/2014	-6.963523712	-1.546561535	migrate	26.96878664	5055	NA	1	2014-02-15 00:00:00
265	H383	m	2014	2	non_breed	15/02/2014	-7.220230612	0.672274718	migrate	27.53251513	5178	NA	1	2014-02-15 00:00:00
266	H383	m	2014	2	non_breed	16/02/2014	-7.227672909	-0.506218631	migrate	26.42025862	4886	NA	1	2014-02-16 00:00:00
267	H383	m	2014	2	non_breed	16/02/2014	-6.985841043	-0.497466452	migrate	26.40375331	5143	NA	1	2014-02-16 00:00:00
268	H383	m	2014	2	non_breed	17/02/2014	-7.244763865	-2.86437561	migrate	26.81189277	4356	NA	1	2014-02-17 00:00:00
269	H383	m	2014	2	non_breed	17/02/2014	-8.254454513	3.060549017	migrate	28.02415101	4721	NA	1	2014-02-17 00:00:00
270	H383	m	2014	2	non_breed	18/02/2014	-8.264810841	1.804866143	migrate	27.6192751	4857	0.150613793	1	2014-02-18 00:00:00
271	H383	m	2014	2	non_breed	18/02/2014	-7.775845567	-0.59943325	migrate	26.64800297	4993	NA	1	2014-02-18 00:00:00
272	H383	m	2014	2	non_breed	19/02/2014	-7.537596019	-0.683524831	migrate	26.37057175	4832	NA	1	2014-02-19 00:00:00
273	H383	m	2014	2	non_breed	19/02/2014	-7.05002225	-3.139943061	migrate	27.12205309	4049	NA	1	2014-02-19 00:00:00
274	H383	m	2014	2	non_breed	20/02/2014	-6.313113718	-0.748313039	migrate	26.91356318	4993	NA	1	2014-02-20 00:00:00
275	H383	m	2014	2	non_breed	20/02/2014	-5.826899711	-3.278051445	migrate	27.08311619	4692	0.143472502	1	2014-02-20 00:00:00
276	H383	m	2014	2	non_breed	21/02/2014	-5.091333962	-0.816523902	migrate	27.0876876	5223	NA	1	2014-02-21 00:00:00
277	H383	m	2014	2	non_breed	21/02/2014	-4.856470415	-2.10870306	migrate	27.19109681	5013	NA	1	2014-02-21 00:00:00
278	H383	m	2014	2	non_breed	22/02/2014	-4.122216943	0.489083704	migrate	27.94064058	5121	NA	1	2014-02-22 00:00:00
279	H383	m	2014	2	non_breed	22/02/2014	-4.138676583	0.570037728	migrate	28.0390676	5106	NA	1	2014-02-22 00:00:00
280	H383	m	2014	2	non_breed	23/02/2014	-3.655728049	3.388251868	migrate	27.98121924	4425	NA	1	2014-02-23 00:00:00
281	H383	m	2014	2	non_breed	23/02/2014	-3.673458315	5.073098075	migrate	26.77824268	100	NA	1	2014-02-23 00:00:00
282	H383	m	2014	2	non_breed	24/02/2014	-2.441682606	11.46936684	migrate	NA	NA	NA	1	2014-02-24 00:00:00
283	H383	m	2014	2	non_breed	24/02/2014	-1.710566941	8.507874535	migrate	NA	NA	NA	1	2014-02-24 00:00:00
284	H383	m	2014	2	non_breed	25/02/2014	-1.480107778	10.23532435	migrate	NA	NA	NA	1	2014-02-25 00:00:00
285	H383	m	2014	2	non_breed	25/02/2014	-0.50015926	3.779685805	migrate	28.10916907	4745	NA	1	2014-02-25 00:00:00
286	H383	m	2014	2	non_breed	26/02/2014	-0.270880821	5.404496735	migrate	26.5723126	39	NA	1	2014-02-26 00:00:00
287	H383	m	2014	2	non_breed	26/02/2014	-0.042180679	5.666837711	migrate	NA	NA	NA	1	2014-02-26 00:00:00
288	H383	m	2014	2	non_breed	27/02/2014	-0.564142163	0.358906431	migrate	27.98262417	4965	NA	1	2014-02-27 00:00:00
289	H383	m	2014	2	non_breed	27/02/2014	0.163489367	-4.556481695	migrate	27.62965959	5008	0.172174423	1	2014-02-27 00:00:00
290	H383	m	2014	2	non_breed	28/02/2014	0.640540684	-3.145616991	migrate	27.3903201	3904	NA	1	2014-02-28 00:00:00
291	H383	m	2014	2	non_breed	28/02/2014	1.117051766	-4.80080501	migrate	28.00301864	4629	0.219243107	1	2014-02-28 00:00:00
292	H383	m	2014	3	non_breed	01/03/2014	0.592896736	-8.440858714	migrate	27.65809384	4281	0.143257703	1	2014-03-01 00:00:00
293	H383	m	2014	3	non_breed	01/03/2014	0.06821438	-5.068393565	migrate	28.02017812	3935	0.147120508	1	2014-03-01 00:00:00
294	H383	m	2014	3	non_breed	02/03/2014	0.043084834	-7.155796737	migrate	27.93406673	4834	0.139897826	1	2014-03-02 00:00:00
295	H383	m	2014	3	non_breed	02/03/2014	-0.482621834	-1.537082613	migrate	28.82747806	4622	0.160452018	1	2014-03-02 00:00:00
296	H383	m	2014	3	non_breed	03/03/2014	-1.508900179	-9.349625011	migrate	27.74058947	4505	0.101184087	1	2014-03-03 00:00:00
297	H383	m	2014	3	non_breed	03/03/2014	-2.035594942	-5.682485932	migrate	28.10909666	4422	NA	1	2014-03-03 00:00:00
298	H383	m	2014	3	non_breed	04/03/2014	-1.812654405	-4.043855832	migrate	28.04381941	4789	0.137955029	1	2014-03-04 00:00:00
299	H383	m	2014	3	non_breed	04/03/2014	-1.090101327	-8.033331744	migrate	27.76111229	4910	0.121448463	1	2014-03-04 00:00:00
300	H383	m	2014	3	non_breed	05/03/2014	-0.618039998	-4.326738924	migrate	28.4243574	4770	0.142894024	1	2014-03-05 00:00:00
301	H383	m	2014	4	non_breed	05/04/2014	-14.56529037	2.159171393	migrate	28.76156902	5382	0.145079734	1	2014-04-05 00:00:00
302	H383	m	2014	4	non_breed	05/04/2014	-13.85089269	5.983936695	migrate	27.88013324	4634	NA	1	2014-04-05 00:00:00
303	H383	m	2014	4	non_breed	06/04/2014	-14.13648847	8.04250941	migrate	26.30470014	32	7.772797416	1	2014-04-06 00:00:00
304	H383	m	2014	4	non_breed	06/04/2014	-13.9217714	9.380009629	migrate	26.50114439	18	5.584752083	1	2014-04-06 00:00:00
305	H383	m	2014	4	non_breed	07/04/2014	-12.45658816	-2.32078048	migrate	28.30754954	3665	0.13383547	1	2014-04-07 00:00:00
306	H383	m	2014	4	non_breed	07/04/2014	-12.24141708	-2.565671847	migrate	28.24746378	3287	0.129368831	1	2014-04-07 00:00:00
307	H383	m	2014	4	non_breed	08/04/2014	-13.02619609	3.60583157	migrate	29.32965579	4555	0.09114298	1	2014-04-08 00:00:00
308	H383	m	2014	4	non_breed	08/04/2014	-12.81053137	5.039252997	migrate	28.7049912	4396	NA	1	2014-04-08 00:00:00
309	H383	m	2014	4	non_breed	09/04/2014	-12.34455968	1.592723986	migrate	28.7979868	4422	0.139080003	1	2014-04-09 00:00:00
310	H383	m	2014	4	non_breed	09/04/2014	-11.62827309	4.778259669	migrate	28.2792265	3908	0.156077273	1	2014-04-09 00:00:00
311	H383	m	2014	4	non_breed	10/04/2014	-12.16194274	8.122541921	migrate	NA	NA	NA	1	2014-04-10 00:00:00
312	H383	m	2014	4	non_breed	10/04/2014	-12.69532381	4.536952848	migrate	29.17639834	4435	NA	1	2014-04-10 00:00:00
313	H383	m	2014	4	non_breed	11/04/2014	-12.2282245	3.027881551	migrate	29.11502822	4499	NA	1	2014-04-11 00:00:00
314	H383	m	2014	4	non_breed	11/04/2014	-12.2609128	1.108419282	migrate	28.64716533	4742	0.144088022	1	2014-04-11 00:00:00
315	H383	m	2014	4	non_breed	12/04/2014	-13.04342222	7.420268394	migrate	25.26581222	49	NA	1	2014-04-12 00:00:00
316	H383	m	2014	4	non_breed	12/04/2014	-13.82560705	2.584013216	migrate	28.53048299	4656	NA	1	2014-04-12 00:00:00
317	H383	m	2014	4	non_breed	13/04/2014	-13.10719606	-0.368733314	migrate	28.22816211	4099	0.12911945	1	2014-04-13 00:00:00
318	H383	m	2014	4	non_breed	13/04/2014	-13.13857943	-0.574801897	migrate	27.91140242	4154	NA	1	2014-04-13 00:00:00
319	H383	m	2014	4	non_breed	14/04/2014	-13.4196589	1.101302245	migrate	28.55800293	4794	0.134371084	1	2014-04-14 00:00:00
320	H383	m	2014	4	non_breed	14/04/2014	-13.95042488	-2.080982268	migrate	28.09089174	3638	0.143147691	1	2014-04-14 00:00:00
321	H383	m	2014	4	non_breed	15/04/2014	-13.98074222	-1.882372507	migrate	27.99359249	3324	NA	1	2014-04-15 00:00:00
322	H383	m	2014	4	non_breed	15/04/2014	-13.7606474	-0.602236925	migrate	27.91072757	4115	0.128680884	1	2014-04-15 00:00:00
323	H383	m	2014	4	non_breed	16/04/2014	-13.5401749	-1.853642793	migrate	28.09589129	3288	0.143363793	1	2014-04-16 00:00:00
324	H383	m	2014	4	non_breed	16/04/2014	-13.81939756	-3.406097891	migrate	27.83426299	3841	0.156160357	1	2014-04-16 00:00:00
325	H383	m	2014	4	non_breed	17/04/2014	-14.09822503	-1.828404827	migrate	27.97201277	3447	NA	1	2014-04-17 00:00:00
326	H383	m	2014	4	non_breed	17/04/2014	-13.62653241	0.690420578	migrate	28.40771596	3274	0.152538597	1	2014-04-17 00:00:00
327	H383	m	2014	4	non_breed	18/04/2014	-12.90439447	-3.137848782	migrate	28.08634164	3986	0.192106975	1	2014-04-18 00:00:00
328	H383	m	2014	4	non_breed	18/04/2014	-12.68191951	-3.248124281	migrate	28.12823264	3527	0.17342621	1	2014-04-18 00:00:00
329	H383	m	2014	4	non_breed	19/04/2014	-12.45902241	-4.37603986	migrate	28.22420908	2373	0.144481988	1	2014-04-19 00:00:00
330	H383	m	2014	4	non_breed	19/04/2014	-11.98565919	-3.179151074	migrate	28.27778069	2497	0.165101999	1	2014-04-19 00:00:00
331	H383	m	2014	4	non_breed	20/04/2014	-12.51200558	0.683102865	migrate	28.47890417	4616	0.153158328	1	2014-04-20 00:00:00
332	H383	m	2014	4	non_breed	20/04/2014	-13.03790533	-1.888033302	migrate	28.00759867	3271	0.131364585	1	2014-04-20 00:00:00
333	H383	m	2014	4	non_breed	21/04/2014	-13.06328147	-1.756050064	migrate	28.06547521	2434	0.132497832	1	2014-04-21 00:00:00
334	H383	m	2014	4	non_breed	21/04/2014	-13.08819994	-1.866645177	migrate	28.02425174	2761	0.130975624	1	2014-04-21 00:00:00
335	H383	m	2014	4	non_breed	22/04/2014	-12.6125868	-4.100746343	migrate	28.15567072	3499	0.152569594	1	2014-04-22 00:00:00
336	H383	m	2014	4	non_breed	22/04/2014	-12.88660487	-6.529620447	migrate	27.86505836	3058	0.077434296	1	2014-04-22 00:00:00
337	H383	m	2014	4	non_breed	23/04/2014	-13.16014504	-5.181180263	migrate	28.09438816	3240	0.09743411	1	2014-04-23 00:00:00
338	H383	m	2014	4	non_breed	23/04/2014	-12.68310586	-4.088314841	migrate	28.13860895	3675	0.155535343	1	2014-04-23 00:00:00
339	H383	m	2014	4	non_breed	24/04/2014	-13.70576662	0.465608668	migrate	28.44763121	4213	0.134466184	1	2014-04-24 00:00:00
340	H383	m	2014	4	non_breed	24/04/2014	-14.97795737	-6.238763934	migrate	28.07667616	3802	0.081156575	1	2014-04-24 00:00:00
341	H383	m	2014	4	non_breed	25/04/2014	-14.49943401	-7.189308913	migrate	27.61437871	3662	0.06833755	1	2014-04-25 00:00:00
342	H383	m	2014	4	non_breed	25/04/2014	-13.77037879	-3.941115952	migrate	27.99385618	3159	0.148789996	1	2014-04-25 00:00:00
343	H383	m	2014	4	non_breed	26/04/2014	-13.790901	-2.762861286	migrate	28.15258912	3455	0.142728669	1	2014-04-26 00:00:00
344	H383	m	2014	4	non_breed	26/04/2014	-13.31085195	-1.789899842	migrate	28.11308287	2769	0.148983312	1	2014-04-26 00:00:00
345	H383	m	2014	4	non_breed	27/04/2014	-13.33033761	-1.705520234	migrate	28.00837179	2332	0.146292448	1	2014-04-27 00:00:00
346	H383	m	2014	4	non_breed	27/04/2014	-14.09937464	-4.840699312	migrate	28.01930747	3314	0.123571276	1	2014-04-27 00:00:00
347	H383	m	2014	4	non_breed	28/04/2014	-14.8678759	-1.701685811	migrate	27.844971	4034	0.142875159	1	2014-04-28 00:00:00
348	H383	m	2014	4	non_breed	28/04/2014	-14.13568999	0.189912339	migrate	28.19067145	4056	NA	1	2014-04-28 00:00:00
349	H383	m	2014	4	non_breed	29/04/2014	-13.90301551	-0.726163901	migrate	27.94300377	3421	0.134283392	1	2014-04-29 00:00:00
350	H383	m	2014	4	non_breed	29/04/2014	-13.91982072	-0.800372967	migrate	27.94002826	3103	0.133654358	1	2014-04-29 00:00:00
351	H383	m	2014	4	non_breed	30/04/2014	-13.93607694	-0.74560247	migrate	28.04772567	3247	0.135067976	1	2014-04-30 00:00:00
352	H383	m	2014	4	non_breed	30/04/2014	-13.9517802	-0.814136799	migrate	28.07931065	3221	0.131290703	1	2014-04-30 00:00:00
353	H383	m	2014	5	non_breed	01/05/2014	-13.96692661	-0.764732839	migrate	27.54888644	3254	0.150456815	1	2014-05-01 00:00:00
354	H383	m	2014	5	non_breed	01/05/2014	-14.23153237	-1.748872822	migrate	27.97732094	3564	0.136214449	1	2014-05-01 00:00:00
355	H383	m	2014	5	non_breed	02/05/2014	-13.99553437	-2.612764434	migrate	27.81790614	3606	0.155068949	1	2014-05-02 00:00:00
356	H383	m	2014	5	non_breed	02/05/2014	-13.75897058	-1.743698451	migrate	27.75467379	3211	0.143717286	1	2014-05-02 00:00:00
357	H383	m	2014	5	non_breed	03/05/2014	-13.77185527	-1.695806046	migrate	27.57497029	3309	0.146569776	1	2014-05-03 00:00:00
358	H383	m	2014	5	non_breed	03/05/2014	-15.03424982	-7.136452119	migrate	27.73303456	3932	0.083830064	1	2014-05-03 00:00:00
359	H383	m	2014	5	breed	04/05/2014	-15.04598053	-6.142446765	migrate	27.75252821	3892	0.094855305	1	2014-05-04 00:00:00
360	H383	m	2014	5	breed	04/05/2014	-14.80711714	-6.13676691	migrate	27.65131359	3932	0.100111812	1	2014-05-04 00:00:00
361	H383	m	2014	5	breed	05/05/2014	-14.5676738	-6.939887718	migrate	27.62170346	3750	0.077882191	1	2014-05-05 00:00:00
362	H383	m	2014	5	breed	05/05/2014	-14.07763482	-5.180285233	migrate	27.71489694	3611	0.107062589	1	2014-05-05 00:00:00
363	H383	m	2014	5	breed	06/05/2014	-13.08698771	-7.711027182	migrate	27.40759677	2576	NA	1	2014-05-06 00:00:00
364	H383	m	2014	5	breed	06/05/2014	-12.34577128	-5.969277491	migrate	27.72374354	3194	0.109365743	1	2014-05-06 00:00:00
365	H383	m	2014	5	breed	07/05/2014	-12.60401421	-5.058053323	migrate	27.5471173	3269	0.139484288	1	2014-05-07 00:00:00
366	H383	m	2014	5	breed	07/05/2014	-11.61161346	-2.554697368	migrate	27.4816918	3320	0.140392853	1	2014-05-07 00:00:00
367	H383	m	2014	5	breed	08/05/2014	-11.86867361	-1.705350706	migrate	27.06038088	3124	0.13562732	1	2014-05-08 00:00:00
368	H383	m	2014	5	breed	08/05/2014	-12.12513849	-2.539395363	migrate	27.4485431	2913	0.140619915	1	2014-05-08 00:00:00
369	H383	m	2014	5	breed	09/05/2014	-11.88099163	-3.323102605	migrate	27.59651321	3014	0.161079209	1	2014-05-09 00:00:00
370	H383	m	2014	5	breed	09/05/2014	-12.13626481	-4.132264057	migrate	27.62737313	2823	0.151521376	1	2014-05-09 00:00:00
371	H383	m	2014	5	breed	10/05/2014	-11.8909282	-4.099086415	migrate	27.78306492	2534	0.138411572	1	2014-05-10 00:00:00
372	H383	m	2014	5	breed	10/05/2014	-11.39499165	-2.51218711	migrate	27.60434505	3237	0.139576811	1	2014-05-10 00:00:00
373	H383	m	2014	5	breed	11/05/2014	-12.64849261	2.130084476	migrate	28.75983693	4721	NA	1	2014-05-11 00:00:00
374	H383	m	2014	5	breed	11/05/2014	-14.90140311	-5.622498968	migrate	27.67460935	3833	0.115156171	1	2014-05-11 00:00:00
375	H383	m	2014	5	breed	12/05/2014	-13.90366662	-8.716823557	migrate	27.1575127	2961	0.07970605	1	2014-05-12 00:00:00
376	H383	m	2014	5	breed	12/05/2014	-14.65535415	-11.78325488	migrate	26.42864857	3637	0.062913455	1	2014-05-12 00:00:00
