FID	BIRD_ID	YEAR	MONTH	DATE_	TIME	TYPE	LON	LAT	QUALITY	DEP	SST	CHLA	dist_col	STAGE	ID	timestamp
4997	J009102	2009	1	06/01/2009	8:10:17 AM	UNKNOWN	-45.97	-25.53	0	-145	25.60809	0.165066	7154.935208	NOT_BREEDING	4	2009-01-06 08:10:17
4998	J009102	2009	1	06/01/2009	10:08:37 PM	UNKNOWN	-46.19	-24.61	0	-58	24.37198	0.371693	7074.655677	NOT_BREEDING	4	2009-01-06 22:08:37
4999	J009102	2009	1	07/01/2009	8:12:06 AM	UNKNOWN	-46.49	-24.83	0	-54	24.16333	0.177512	7110.431142	NOT_BREEDING	4	2009-01-07 08:12:06
5000	J009102	2009	1	07/01/2009	10:11:51 PM	UNKNOWN	-45.16	-26.99	0	-2395	25.06173	0.062787	7262.930605	NOT_BREEDING	4	2009-01-07 22:11:51
5001	J009102	2009	1	08/01/2009	8:01:30 AM	UNKNOWN	-45.12	-27.85	0	-3042	24.68746	0.074216	7346.782647	NOT_BREEDING	4	2009-01-08 08:01:30
5002	J009102	2009	1	08/01/2009	10:12:20 PM	UNKNOWN	-46.2	-26.61	0	-542	26.32795	0.069945	7272.012495	NOT_BREEDING	4	2009-01-08 22:12:20
5003	J009102	2009	1	09/01/2009	8:10:08 AM	UNKNOWN	-46.03	-26.15	0	-438	25.73284	0.109247	7218.849987	NOT_BREEDING	4	2009-01-09 08:10:08
5004	J009102	2009	1	09/01/2009	10:11:51 PM	UNKNOWN	-46.51	-25.46	0	-98	25.46397	0.149958	7173.19644	NOT_BREEDING	4	2009-01-09 22:11:51
5005	J009102	2009	1	10/01/2009	8:13:59 AM	UNKNOWN	-45.93	-25.09	0	-95	25.42597	0.213542	7109.712064	NOT_BREEDING	4	2009-01-10 08:13:59
5006	J009102	2009	1	10/01/2009	10:08:00 PM	UNKNOWN	-45.43	-25.11	0	-111	25.39944	0.36296	7088.611567	NOT_BREEDING	4	2009-01-10 22:08:00
5007	J009102	2009	1	11/01/2009	8:09:59 AM	UNKNOWN	-45.97	-25.91	0	-251	25.70273	0.208461	7192.415932	NOT_BREEDING	4	2009-01-11 08:09:59
5008	J009102	2009	1	11/01/2009	10:13:07 PM	UNKNOWN	-46.12	-26.53	0	-569	25.73213	0.072976	7260.46461	NOT_BREEDING	4	2009-01-11 22:13:07
5009	J009102	2009	1	12/01/2009	8:11:10 AM	UNKNOWN	-46.41	-26.84	0	-445	25.67692	0.082577	7304.295809	NOT_BREEDING	4	2009-01-12 08:11:10
5010	J009102	2009	1	12/01/2009	10:16:16 PM	UNKNOWN	-45.08	-28.97	0	-3571	24.05506	0.079625	7456.761727	NOT_BREEDING	4	2009-01-12 22:16:16
5011	J009102	2009	1	13/01/2009	8:00:33 AM	UNKNOWN	-44.71	-29.7	0	-3611	23.59475	0.079727	7514.178449	NOT_BREEDING	4	2009-01-13 08:00:33
5012	J009102	2009	1	13/01/2009	10:14:00 PM	UNKNOWN	-47.58	-25.76	0	-50	24.85523	0.241204	7253.358437	NOT_BREEDING	4	2009-01-13 22:14:00
5013	J009102	2009	1	14/01/2009	8:23:32 AM	UNKNOWN	-47.07	-24.06	0	667	-9999	-9999	7062.998943	NOT_BREEDING	4	2009-01-14 08:23:32
5014	J009102	2009	1	14/01/2009	10:10:40 PM	UNKNOWN	-46.57	-24.17	0	-15	26.19746	0.452951	7049.582326	NOT_BREEDING	4	2009-01-14 22:10:40
5015	J009102	2009	1	15/01/2009	8:19:31 AM	UNKNOWN	-45.92	-24.34	0	-48	24.10669	0.491157	7035.396209	NOT_BREEDING	4	2009-01-15 08:19:31
5016	J009102	2009	1	15/01/2009	10:06:13 PM	UNKNOWN	-44.82	-25.08	0	-245	26.9962	0.157159	7057.919051	NOT_BREEDING	4	2009-01-15 22:06:13
5017	J009102	2009	1	16/01/2009	8:10:43 AM	UNKNOWN	-44.88	-26	0	-1936	25.75292	0.069471	7152.058638	NOT_BREEDING	4	2009-01-16 08:10:43
5018	J009102	2009	1	16/01/2009	10:07:25 PM	UNKNOWN	-45.08	-25.94	0	-1536	25.84971	0.069688	7155.020296	NOT_BREEDING	4	2009-01-16 22:07:25
5019	J009102	2009	1	17/01/2009	8:12:19 AM	UNKNOWN	-44.06	-25.5	0	-2022	26.61977	0.046432	7066.019721	NOT_BREEDING	4	2009-01-17 08:12:19
5020	J009102	2009	1	17/01/2009	9:59:54 PM	UNKNOWN	-43.84	-24.5	0	-841	26.32437	0.090671	6956.400605	NOT_BREEDING	4	2009-01-17 21:59:54
5021	J009102	2009	1	18/01/2009	8:10:33 AM	UNKNOWN	-43.53	-24.72	0	-1622	25.84541	0.073488	6964.805175	NOT_BREEDING	4	2009-01-18 08:10:33
5022	J009102	2009	1	18/01/2009	9:58:07 PM	UNKNOWN	-44.69	-22.75	0	1559	-9999	-9999	6820.938932	NOT_BREEDING	4	2009-01-18 21:58:07
5023	J009102	2009	1	19/01/2009	8:19:50 AM	UNKNOWN	-44.7	-22.29	0	1554	-9999	-9999	6775.912313	NOT_BREEDING	4	2009-01-19 08:19:50
5024	J009102	2009	1	19/01/2009	9:58:49 PM	UNKNOWN	-43.51	-24.16	0	-249	25.92285	0.093121	6907.848798	NOT_BREEDING	4	2009-01-19 21:58:49
5025	J009102	2009	1	20/01/2009	8:10:17 AM	UNKNOWN	-43.01	-24.87	0	-2014	25.99455	0.081991	6957.392521	NOT_BREEDING	4	2009-01-20 08:10:17
5026	J009102	2009	1	20/01/2009	9:55:25 PM	UNKNOWN	-44.22	-22.47	0	454	-9999	-9999	6771.398508	NOT_BREEDING	4	2009-01-20 21:55:25
5027	J009102	2009	1	21/01/2009	8:19:59 AM	UNKNOWN	-41.92	-20.43	0	917	-9999	-9999	6463.458887	NOT_BREEDING	4	2009-01-21 08:19:59
5028	J009102	2009	1	21/01/2009	9:37:34 PM	UNKNOWN	-40.74	-18.76	0	274	-9999	-9999	6243.128091	NOT_BREEDING	4	2009-01-21 21:37:34
5029	J009102	2009	1	22/01/2009	8:10:33 AM	UNKNOWN	-42.72	-21.19	0	690	-9999	-9999	6575.448732	NOT_BREEDING	4	2009-01-22 08:10:33
5030	J009102	2009	1	22/01/2009	9:54:00 PM	UNKNOWN	-42.75	-24.28	0	-1261	26.53803	0.07964	6886.889165	NOT_BREEDING	4	2009-01-22 21:54:00
5031	J009102	2009	1	24/01/2009	9:56:22 PM	UNKNOWN	-42.69	-25.41	0	-2091	25.81745	0.068352	6998.221928	NOT_BREEDING	4	2009-01-24 21:56:22
5032	J009102	2009	1	25/01/2009	8:08:59 AM	UNKNOWN	-42.67	-26.23	0	-2487	25.18505	0.052134	7080.187506	NOT_BREEDING	4	2009-01-25 08:08:59
5033	J009102	2009	1	25/01/2009	9:56:43 PM	UNKNOWN	-42.87	-26	0	-2265	25.31053	0.060627	7065.291863	NOT_BREEDING	4	2009-01-25 21:56:43
5034	J009102	2009	1	26/01/2009	8:10:33 AM	UNKNOWN	-42.26	-25.83	0	-2283	25.41091	0.063593	7022.800237	NOT_BREEDING	4	2009-01-26 08:10:33
5035	J009102	2009	1	26/01/2009	9:52:20 PM	UNKNOWN	-42.11	-25.22	0	-2192	25.51201	-9999	6954.843028	NOT_BREEDING	4	2009-01-26 21:52:20
5036	J009102	2009	1	27/01/2009	8:09:21 AM	UNKNOWN	-41.54	-25.29	0	-2569	25.45536	-9999	6938.612211	NOT_BREEDING	4	2009-01-27 08:09:21
5037	J009102	2009	1	27/01/2009	9:48:08 PM	UNKNOWN	-42.74	-22.53	0	56	-9999	-9999	6710.594585	NOT_BREEDING	4	2009-01-27 21:48:08
5038	J009102	2009	1	28/01/2009	8:18:59 AM	UNKNOWN	-42.7	-21.98	0	408	-9999	-9999	6653.669986	NOT_BREEDING	4	2009-01-28 08:18:59
5039	J009102	2009	1	28/01/2009	9:48:15 PM	UNKNOWN	-42.77	-21.91	0	201	-9999	-9999	6649.770907	NOT_BREEDING	4	2009-01-28 21:48:15
5040	J009102	2009	1	29/01/2009	8:19:28 AM	UNKNOWN	-43.44	-22.68	0	45	-9999	-9999	6756.772026	NOT_BREEDING	4	2009-01-29 08:19:28
5041	J009102	2009	1	29/01/2009	9:54:00 PM	UNKNOWN	-42.57	-25.28	0	-2131	25.69843	0.076039	6980.064867	NOT_BREEDING	4	2009-01-29 21:54:00
5042	J009102	2009	1	30/01/2009	8:12:34 AM	UNKNOWN	-42.81	-26.4	0	-2444	25.10762	0.051392	7103.163954	NOT_BREEDING	4	2009-01-30 08:12:34
5043	J009102	2009	1	30/01/2009	9:56:13 PM	UNKNOWN	-42.36	-27.53	0	-2853	24.5921	0.069327	7199.186385	NOT_BREEDING	4	2009-01-30 21:56:13
5044	J009102	2009	1	31/01/2009	8:08:59 AM	UNKNOWN	-42.52	-28.34	0	-3022	24.3942	0.075429	7287.774059	NOT_BREEDING	4	2009-01-31 08:08:59
5045	J009102	2009	1	31/01/2009	9:57:51 PM	UNKNOWN	-42.92	-28.05	0	-2962	24.39922	0.067369	7274.453983	NOT_BREEDING	4	2009-01-31 21:57:51
5046	J009102	2009	2	01/02/2009	8:12:07 AM	UNKNOWN	-42.75	-28.09	0	-2889	25.45034	0.05184	7271.636164	NOT_BREEDING	4	2009-02-01 08:12:07
5047	J009102	2009	2	01/02/2009	9:56:49 PM	UNKNOWN	-43.91	-26.01	0	-2214	27.37262	0.060954	7110.526714	NOT_BREEDING	4	2009-02-01 21:56:49
5048	J009102	2009	2	02/02/2009	8:21:22 AM	UNKNOWN	-44	-25.66	0	-2112	27.37692	0.042237	7079.39888	NOT_BREEDING	4	2009-02-02 08:21:22
5049	J009102	2009	2	02/02/2009	9:57:51 PM	UNKNOWN	-45.69	-22.95	0	714	-9999	-9999	6887.82575	NOT_BREEDING	4	2009-02-02 21:57:51
5050	J009102	2009	2	03/02/2009	8:34:52 AM	UNKNOWN	-46.74	-22.85	0	797	-9999	-9999	6928.924196	NOT_BREEDING	4	2009-02-03 08:34:52
5051	J009102	2009	2	03/02/2009	10:06:30 PM	UNKNOWN	-46.33	-25.48	0	-121	26.41328	0.246416	7166.734605	NOT_BREEDING	4	2009-02-03 22:06:30
5052	J009102	2009	2	04/02/2009	8:31:37 AM	UNKNOWN	-44.12	-24.54	0	-602	27.01197	0.075642	6972.813159	NOT_BREEDING	4	2009-02-04 08:31:37
5053	J009102	2009	2	04/02/2009	9:49:00 PM	UNKNOWN	-44.16	-20.38	0	953	-9999	-9999	6561.623199	NOT_BREEDING	4	2009-02-04 21:49:00
5054	J009102	2009	2	05/02/2009	8:31:56 AM	UNKNOWN	-46.75	-22.86	0	790	-9999	-9999	6930.390385	NOT_BREEDING	4	2009-02-05 08:31:56
5055	J009102	2009	2	05/02/2009	10:09:54 PM	UNKNOWN	-46.48	-28.02	0	-1808	26.43622	0.0483	7423.836119	NOT_BREEDING	4	2009-02-05 22:09:54
5056	J009102	2009	2	06/02/2009	8:29:47 AM	UNKNOWN	-46.26	-28.53	0	-2432	25.68839	0.051928	7464.391825	NOT_BREEDING	4	2009-02-06 08:29:47
5057	J009102	2009	2	06/02/2009	10:08:18 PM	UNKNOWN	-46.16	-28.35	0	-2489	25.83609	0.054102	7442.138615	NOT_BREEDING	4	2009-02-06 22:08:18
5058	J009102	2009	2	07/02/2009	8:28:59 AM	UNKNOWN	-44.98	-28.03	0	-3461	26.00602	0.063347	7358.661868	NOT_BREEDING	4	2009-02-07 08:28:59
5059	J009102	2009	2	07/02/2009	9:59:00 PM	UNKNOWN	-45.12	-25.66	0	-576	26.73951	0.114192	7129.018954	NOT_BREEDING	4	2009-02-07 21:59:00
5060	J009102	2009	2	08/02/2009	8:30:08 AM	UNKNOWN	-46.03	-26.74	0	-782	26.30716	0.061441	7277.100035	NOT_BREEDING	4	2009-02-08 08:30:08
5061	J009102	2009	2	08/02/2009	10:06:22 PM	UNKNOWN	-46.51	-27.55	0	-1578	26.25052	0.043244	7378.832748	NOT_BREEDING	4	2009-02-08 22:06:22
5062	J009107	2008	7	11/07/2008	8:17:58 PM	UNKNOWN	-13.507021	30.54	0	-1952	21.49394	0.095972	349.6560501	BREEDING	8	2008-07-11 20:17:58
5063	J009107	2008	7	12/07/2008	5:32:43 AM	UNKNOWN	-12.693425	31.27	0	-1769	21.44303	0.08961	378.7208024	BREEDING	8	2008-07-12 05:32:43
5064	J009107	2008	7	12/07/2008	8:11:49 PM	UNKNOWN	-11.729829	31.47	0	-2634	21.41722	0.087691	459.3819414	BREEDING	8	2008-07-12 20:11:49
5065	J009107	2008	7	13/07/2008	5:25:05 AM	UNKNOWN	-14.676233	33.38	0	-4054	22.03886	0.077921	199.4126144	BREEDING	8	2008-07-13 05:25:05
5066	J009107	2008	7	15/07/2008	8:15:58 PM	UNKNOWN	-14.015445	29.99	0	-3304	21.53839	0.102786	356.2727854	BREEDING	8	2008-07-15 20:15:58
5067	J009107	2008	7	16/07/2008	5:40:04 AM	UNKNOWN	-16.541849	31.74	0	-4499	22.28551	0.052449	74.74401298	BREEDING	8	2008-07-16 05:40:04
5068	J009107	2008	7	16/07/2008	8:36:27 PM	UNKNOWN	-19.348253	31.47	0	-4763	23.14089	0.043969	290.3081733	BREEDING	8	2008-07-16 20:36:27
5069	J009107	2008	7	17/07/2008	6:02:34 AM	UNKNOWN	-22.154658	31.69	0	-5146	23.65283	0.04176	540.7028423	BREEDING	8	2008-07-17 06:02:34
5070	J009107	2008	7	17/07/2008	8:59:12 PM	UNKNOWN	-24.041062	32.71	0	-5421	23.5589	0.043754	709.0841701	BREEDING	8	2008-07-17 20:59:12
5071	J009107	2008	7	18/07/2008	6:17:42 AM	UNKNOWN	-27.867466	33.81	0	-3912	24.08016	0.054256	1070.929117	BREEDING	8	2008-07-18 06:17:42
5072	J009107	2008	7	18/07/2008	9:30:03 PM	UNKNOWN	-28.76387	36.74	0	-3356	23.35312	0.075369	1221.494832	BREEDING	8	2008-07-18 21:30:03
5073	J009107	2008	7	19/07/2008	6:24:54 AM	UNKNOWN	-30.630274	37.37	0	-2077	23.45708	0.09269	1400.802852	BREEDING	8	2008-07-19 06:24:54
5074	J009107	2008	7	19/07/2008	9:45:12 PM	UNKNOWN	-29.416678	40.11	0	-1434	21.96142	0.103373	1438.248207	BREEDING	8	2008-07-19 21:45:12
