CONT_ID	DATEGMT	Month	Year	MAIN_tracking_Year	LON	LAT	COLONY	stage	UNIQUE_ID	timestamps
2388	25/07/2010 13:17	7	2010	2010	-17.61	30.4	SEL	NON-BREEDING	6	2010-07-25 13:17:00
2389	26/07/2010 01:19	7	2010	2010	-17.99	29.85	SEL	NON-BREEDING	6	2010-07-26 01:19:00
2390	26/07/2010 13:22	7	2010	2010	-18.86	30.22	SEL	NON-BREEDING	6	2010-07-26 13:22:00
2391	27/07/2010 01:24	7	2010	2010	-19.24	31.07	SEL	NON-BREEDING	6	2010-07-27 01:24:00
2392	27/07/2010 13:15	7	2010	2010	-16.99	28.85	SEL	NON-BREEDING	6	2010-07-27 13:15:00
2393	28/07/2010 01:13	7	2010	2010	-16.74	26.99	SEL	NON-BREEDING	6	2010-07-28 01:13:00
2394	28/07/2010 13:16	7	2010	2010	-17.37	27.9	SEL	NON-BREEDING	6	2010-07-28 13:16:00
2395	29/07/2010 01:18	7	2010	2010	-17.75	28.31	SEL	NON-BREEDING	6	2010-07-29 01:18:00
2396	29/07/2010 13:18	7	2010	2010	-17.75	27.95	SEL	NON-BREEDING	6	2010-07-29 13:18:00
2397	30/07/2010 01:13	7	2010	2010	-16.63	29.37	SEL	NON-BREEDING	6	2010-07-30 01:13:00
2398	30/07/2010 13:10	7	2010	2010	-15.89	30.03	SEL	NON-BREEDING	6	2010-07-30 13:10:00
2399	31/07/2010 01:11	7	2010	2010	-16.27	28.95	SEL	NON-BREEDING	6	2010-07-31 01:11:00
2400	31/07/2010 13:12	7	2010	2010	-16.52	28.6	SEL	NON-BREEDING	6	2010-07-31 13:12:00
2401	01/08/2010 01:13	8	2010	2010	-16.78	28.77	SEL	NON-BREEDING	6	2010-08-01 01:13:00
2402	01/08/2010 13:13	8	2010	2010	-16.66	28.68	SEL	NON-BREEDING	6	2010-08-01 13:13:00
2403	02/08/2010 01:13	8	2010	2010	-16.67	28.85	SEL	NON-BREEDING	6	2010-08-02 01:13:00
2404	02/08/2010 13:15	8	2010	2010	-17.3	29.81	SEL	NON-BREEDING	6	2010-08-02 13:15:00
2405	03/08/2010 01:16	8	2010	2010	-17.44	30.25	SEL	NON-BREEDING	6	2010-08-03 01:16:00
2406	03/08/2010 13:08	8	2010	2010	-15.32	28.58	SEL	NON-BREEDING	6	2010-08-03 13:08:00
2407	04/08/2010 01:09	8	2010	2010	-15.83	25.37	SEL	NON-BREEDING	6	2010-08-04 01:09:00
2408	04/08/2010 13:07	8	2010	2010	-15.22	24.05	SEL	NON-BREEDING	6	2010-08-04 13:07:00
2409	05/08/2010 01:04	8	2010	2010	-16.63	25.655	SEL	NON-BREEDING	6	2010-08-05 01:04:00
2410	05/08/2010 13:07	8	2010	2010	-15.24	26.2	SEL	NON-BREEDING	6	2010-08-05 13:07:00
2411	06/08/2010 01:07	8	2010	2010	-15.13	27.85	SEL	NON-BREEDING	6	2010-08-06 01:07:00
2412	06/08/2010 13:06	8	2010	2010	-15.02	27.75	SEL	NON-BREEDING	6	2010-08-06 13:06:00
2413	07/08/2010 01:07	8	2010	2010	-15.16	27.66	SEL	NON-BREEDING	6	2010-08-07 01:07:00
2414	07/08/2010 13:03	8	2010	2010	-14.3	26.97	SEL	NON-BREEDING	6	2010-08-07 13:03:00
2415	08/08/2010 01:08	8	2010	2010	-15.44	24.37	SEL	NON-BREEDING	6	2010-08-08 01:08:00
2416	08/08/2010 13:07	8	2010	2010	-15.21	23.25	SEL	NON-BREEDING	6	2010-08-08 13:07:00
2417	09/08/2010 01:02	8	2010	2010	-16.25	25.255	SEL	NON-BREEDING	6	2010-08-09 01:02:00
2418	09/08/2010 12:58	8	2010	2010	-13.24	24.95	SEL	NON-BREEDING	6	2010-08-09 12:58:00
2419	10/08/2010 00:59	8	2010	2010	-15.54	24.315	SEL	NON-BREEDING	6	2010-08-10 00:59:00
2420	10/08/2010 13:00	8	2010	2010	-15.8	24.515	SEL	NON-BREEDING	6	2010-08-10 13:00:00
2421	11/08/2010 01:00	8	2010	2010	-15.95	25.055	SEL	NON-BREEDING	6	2010-08-11 01:00:00
2422	11/08/2010 13:03	8	2010	2010	-14.44	25.45	SEL	NON-BREEDING	6	2010-08-11 13:03:00
2423	12/08/2010 01:03	8	2010	2010	-14.34	26.67	SEL	NON-BREEDING	6	2010-08-12 01:03:00
2424	12/08/2010 13:03	8	2010	2010	-14.36	26.89	SEL	NON-BREEDING	6	2010-08-12 13:03:00
2425	13/08/2010 01:02	8	2010	2010	-14.26	27.45	SEL	NON-BREEDING	6	2010-08-13 01:02:00
2426	13/08/2010 13:06	8	2010	2010	-15.28	28.99	SEL	NON-BREEDING	6	2010-08-13 13:06:00
2427	14/08/2010 01:07	8	2010	2010	-15.43	30.2	SEL	NON-BREEDING	6	2010-08-14 01:07:00
2428	14/08/2010 13:07	8	2010	2010	-15.45	30.45	SEL	NON-BREEDING	6	2010-08-14 13:07:00
2429	15/08/2010 01:11	8	2010	2010	-16.6	29.1	SEL	NON-BREEDING	6	2010-08-15 01:11:00
2430	15/08/2010 13:07	8	2010	2010	-15.5	26.26	SEL	NON-BREEDING	6	2010-08-15 13:07:00
2431	16/08/2010 01:05	8	2010	2010	-15.02	25.78	SEL	NON-BREEDING	6	2010-08-16 01:05:00
2432	16/08/2010 13:03	8	2010	2010	-14.67	26.4	SEL	NON-BREEDING	6	2010-08-16 13:03:00
2433	17/08/2010 01:02	8	2010	2010	-14.45	26.65	SEL	NON-BREEDING	6	2010-08-17 01:02:00
2434	17/08/2010 13:06	8	2010	2010	-15.35	28.01	SEL	NON-BREEDING	6	2010-08-17 13:06:00
2435	18/08/2010 01:08	8	2010	2010	-16.13	28.28	SEL	NON-BREEDING	6	2010-08-18 01:08:00
2436	18/08/2010 13:07	8	2010	2010	-15.78	27.46	SEL	NON-BREEDING	6	2010-08-18 13:07:00
2437	19/08/2010 01:05	8	2010	2010	-15.18	28.11	SEL	NON-BREEDING	6	2010-08-19 01:05:00
2438	19/08/2010 13:05	8	2010	2010	-15.21	29.13	SEL	NON-BREEDING	6	2010-08-19 13:05:00
2439	20/08/2010 01:07	8	2010	2010	-15.74	28.69	SEL	NON-BREEDING	6	2010-08-20 01:07:00
2440	20/08/2010 13:04	8	2010	2010	-15.15	27.06	SEL	NON-BREEDING	6	2010-08-20 13:04:00
2441	21/08/2010 01:08	8	2010	2010	-16.05	25.34	SEL	NON-BREEDING	6	2010-08-21 01:08:00
2442	21/08/2010 13:07	8	2010	2010	-15.96	23.49	SEL	NON-BREEDING	6	2010-08-21 13:07:00
2443	22/08/2010 01:07	8	2010	2010	-15.99	23.77	SEL	NON-BREEDING	6	2010-08-22 01:07:00
2444	22/08/2010 13:08	8	2010	2010	-16.4	24.5	SEL	NON-BREEDING	6	2010-08-22 13:08:00
2445	23/08/2010 01:06	8	2010	2010	-15.68	27.37	SEL	NON-BREEDING	6	2010-08-23 01:06:00
2446	23/08/2010 12:56	8	2010	2010	-15.36	25.025	SEL	NON-BREEDING	6	2010-08-23 12:56:00
2447	24/08/2010 00:56	8	2010	2010	-17.555	20.27	SEL	NON-BREEDING	6	2010-08-24 00:56:00
2448	24/08/2010 13:03	8	2010	2010	-16.945	21.705	SEL	NON-BREEDING	6	2010-08-24 13:03:00
2449	25/08/2010 01:01	8	2010	2010	-14.69	25.59	SEL	NON-BREEDING	6	2010-08-25 01:01:00
2450	25/08/2010 13:05	8	2010	2010	-15.72	28.62	SEL	NON-BREEDING	6	2010-08-25 13:05:00
2451	26/08/2010 01:08	8	2010	2010	-16.38	29.41	SEL	NON-BREEDING	6	2010-08-26 01:08:00
2452	26/08/2010 13:08	8	2010	2010	-16.42	28.9	SEL	NON-BREEDING	6	2010-08-26 13:08:00
2453	29/08/2010 01:05	8	2010	2010	-15.85	27	SEL	NON-BREEDING	6	2010-08-29 01:05:00
2454	29/08/2010 13:06	8	2010	2010	-16.14	25.31	SEL	NON-BREEDING	6	2010-08-29 13:06:00
2455	30/08/2010 01:02	8	2010	2010	-15.3	28.3	SEL	NON-BREEDING	6	2010-08-30 01:02:00
2456	30/08/2010 12:56	8	2010	2010	-13.96	28.2	SEL	NON-BREEDING	6	2010-08-30 12:56:00
2457	31/08/2010 01:02	8	2010	2010	-17.165	21.635	SEL	NON-BREEDING	6	2010-08-31 01:02:00
2458	31/08/2010 13:02	8	2010	2010	-17.325	20.145	SEL	NON-BREEDING	6	2010-08-31 13:02:00
2459	01/09/2010 00:57	9	2010	2010	-16.48	24.705	SEL	NON-BREEDING	6	2010-09-01 00:57:00
2460	01/09/2010 12:59	9	2010	2010	-14.87	27.79	SEL	NON-BREEDING	6	2010-09-01 12:59:00
2461	02/09/2010 01:04	9	2010	2010	-16.03	26.52	SEL	NON-BREEDING	6	2010-09-02 01:04:00
2462	02/09/2010 13:05	9	2010	2010	-16.32	24.53	SEL	NON-BREEDING	6	2010-09-02 13:05:00
2463	03/09/2010 01:05	9	2010	2010	-16.36	26.23	SEL	NON-BREEDING	6	2010-09-03 01:05:00
2464	03/09/2010 13:02	9	2010	2010	-15.65	25.44	SEL	NON-BREEDING	6	2010-09-03 13:02:00
2465	04/09/2010 01:11	9	2010	2010	-18.07	16.62	SEL	NON-BREEDING	6	2010-09-04 01:11:00
2466	04/09/2010 13:16	9	2010	2010	-19.24	12.85	SEL	NON-BREEDING	6	2010-09-04 13:16:00
2467	05/09/2010 01:07	9	2010	2010	-16.9	24.89	SEL	NON-BREEDING	6	2010-09-05 01:07:00
2468	05/09/2010 12:51	9	2010	2010	-17.255	21.52	SEL	NON-BREEDING	6	2010-09-05 12:51:00
2469	06/09/2010 00:51	9	2010	2010	-13.11	8.13	SEL	NON-BREEDING	6	2010-09-06 00:51:00
2470	06/09/2010 12:56	9	2010	2010	-14.53	13.24	SEL	NON-BREEDING	6	2010-09-06 12:56:00
2471	07/09/2010 01:02	9	2010	2010	-15.95	14.55	SEL	NON-BREEDING	6	2010-09-07 01:02:00
2472	07/09/2010 13:07	9	2010	2010	-17.11	13.97	SEL	NON-BREEDING	6	2010-09-07 13:07:00
2473	08/09/2010 01:02	9	2010	2010	-15.91	23.5	SEL	NON-BREEDING	6	2010-09-08 01:02:00
2474	08/09/2010 13:02	9	2010	2010	-15.95	27.3	SEL	NON-BREEDING	6	2010-09-08 13:02:00
2475	09/09/2010 01:01	9	2010	2010	-15.87	28.71	SEL	NON-BREEDING	6	2010-09-09 01:01:00
2476	09/09/2010 13:04	9	2010	2010	-16.66	30.89	SEL	NON-BREEDING	6	2010-09-09 13:04:00
2477	10/09/2010 01:04	9	2010	2010	-16.7	34.46	SEL	NON-BREEDING	6	2010-09-10 01:04:00
2478	10/09/2010 12:58	9	2010	2010	-15.37	31.55	SEL	NON-BREEDING	6	2010-09-10 12:58:00
2479	11/09/2010 00:59	9	2010	2010	-15.54	26.4	SEL	NON-BREEDING	6	2010-09-11 00:59:00
2480	11/09/2010 13:01	9	2010	2010	-15.96	28.04	SEL	NON-BREEDING	6	2010-09-11 13:01:00
2481	12/09/2010 01:06	9	2010	2010	-17.25	24.96	SEL	NON-BREEDING	6	2010-09-12 01:06:00
2482	12/09/2010 13:07	9	2010	2010	-17.67	22.49	SEL	NON-BREEDING	6	2010-09-12 13:07:00
2483	13/09/2010 01:04	9	2010	2010	-16.84	28.53	SEL	NON-BREEDING	6	2010-09-13 01:04:00
2484	13/09/2010 13:03	9	2010	2010	-16.64	31.31	SEL	NON-BREEDING	6	2010-09-13 13:03:00
2485	14/09/2010 01:07	9	2010	2010	-17.68	28.21	SEL	NON-BREEDING	6	2010-09-14 01:07:00
2486	14/09/2010 13:05	9	2010	2010	-17.23	21.94	SEL	NON-BREEDING	6	2010-09-14 13:05:00
2487	15/09/2010 01:00	9	2010	2010	-16.27	25.4	SEL	NON-BREEDING	6	2010-09-15 01:00:00
2488	15/09/2010 12:58	9	2010	2010	-15.81	28.8	SEL	NON-BREEDING	6	2010-09-15 12:58:00
2489	16/09/2010 01:03	9	2010	2010	-16.86	21.77	SEL	NON-BREEDING	6	2010-09-16 01:03:00
2490	16/09/2010 13:03	9	2010	2010	-16.9	15.93	SEL	NON-BREEDING	6	2010-09-16 13:03:00
2491	17/09/2010 01:02	9	2010	2010	-16.7	20.48	SEL	NON-BREEDING	6	2010-09-17 01:02:00
2492	17/09/2010 13:03	9	2010	2010	-16.99	21.54	SEL	NON-BREEDING	6	2010-09-17 13:03:00
2493	18/09/2010 01:00	9	2010	2010	-16.41	30.68	SEL	NON-BREEDING	6	2010-09-18 01:00:00
2494	19/09/2010 01:01	9	2010	2010	-16.75	23.32	SEL	NON-BREEDING	6	2010-09-19 01:01:00
2495	19/09/2010 13:02	9	2010	2010	-17.05	20.29	SEL	NON-BREEDING	6	2010-09-19 13:02:00
2496	20/09/2010 01:02	9	2010	2010	-16.97	28.29	SEL	NON-BREEDING	6	2010-09-20 01:02:00
2497	20/09/2010 13:02	9	2010	2010	-17.01	29.98	SEL	NON-BREEDING	6	2010-09-20 13:02:00
2498	21/09/2010 01:02	9	2010	2010	-17.06	31.8	SEL	NON-BREEDING	6	2010-09-21 01:02:00
2499	23/09/2010 12:58	9	2010	2010	-16.38384	7.624985	SEL	NON-BREEDING	6	2010-09-23 12:58:00
2500	27/09/2010 12:58	9	2010	2010	-16.75	10.12	SEL	NON-BREEDING	6	2010-09-27 12:58:00
2501	28/09/2010 12:57	9	2010	2010	-16.58	7.67	SEL	NON-BREEDING	6	2010-09-28 12:57:00
2502	30/09/2010 00:56	9	2010	2010	-16.33	15.93	SEL	NON-BREEDING	6	2010-09-30 00:56:00
2503	30/09/2010 12:55	9	2010	2010	-16.23384	7.714985	SEL	NON-BREEDING	6	2010-09-30 12:55:00
2504	01/10/2010 00:56	10	2010	2010	-16.11634	5.077485	SEL	NON-BREEDING	6	2010-10-01 00:56:00
2505	01/10/2010 12:57	10	2010	2010	-16.28634	7.267485	SEL	NON-BREEDING	6	2010-10-01 12:57:00
2506	02/10/2010 00:58	10	2010	2010	-16.57634	6.997485	SEL	NON-BREEDING	6	2010-10-02 00:58:00
2507	02/10/2010 12:45	10	2010	2010	-14.03	43.11	SEL	NON-BREEDING	6	2010-10-02 12:45:00
2508	04/10/2010 00:56	10	2010	2010	-16.77	36.02	SEL	NON-BREEDING	6	2010-10-04 00:56:00
2509	04/10/2010 13:01	10	2010	2010	-18.06	33.79	SEL	NON-BREEDING	6	2010-10-04 13:01:00
2510	05/10/2010 01:00	10	2010	2010	-17.85	17.05	SEL	NON-BREEDING	6	2010-10-05 01:00:00
2511	05/10/2010 13:00	10	2010	2010	-17.76	17.97	SEL	NON-BREEDING	6	2010-10-05 13:00:00
2512	06/10/2010 01:01	10	2010	2010	-18.18	18.8	SEL	NON-BREEDING	6	2010-10-06 01:01:00
2513	06/10/2010 12:57	10	2010	2010	-17.34	25.87	SEL	NON-BREEDING	6	2010-10-06 12:57:00
2514	07/10/2010 00:56	10	2010	2010	-17	29.24	SEL	NON-BREEDING	6	2010-10-07 00:56:00
2515	07/10/2010 12:58	10	2010	2010	-17.53	22.32	SEL	NON-BREEDING	6	2010-10-07 12:58:00
2516	08/10/2010 00:56	10	2010	2010	-17.07	15.96	SEL	NON-BREEDING	6	2010-10-08 00:56:00
2517	08/10/2010 12:52	10	2010	2010	-16.23	16.72	SEL	NON-BREEDING	6	2010-10-08 12:52:00
2518	09/10/2010 00:51	10	2010	2010	-16.02	18.69	SEL	NON-BREEDING	6	2010-10-09 00:51:00
2519	09/10/2010 12:51	10	2010	2010	-16.05	18.06	SEL	NON-BREEDING	6	2010-10-09 12:51:00
2520	10/10/2010 00:56	10	2010	2010	-17.08	22.2	SEL	NON-BREEDING	6	2010-10-10 00:56:00
2521	10/10/2010 12:53	10	2010	2010	-16.37	30.37	SEL	NON-BREEDING	6	2010-10-10 12:53:00
2522	11/10/2010 00:54	10	2010	2010	-16.65	31.51	SEL	NON-BREEDING	6	2010-10-11 00:54:00
2523	11/10/2010 12:53	10	2010	2010	-16.56	33.52	SEL	NON-BREEDING	6	2010-10-11 12:53:00
2524	12/10/2010 00:53	10	2010	2010	-16.46	31.65	SEL	NON-BREEDING	6	2010-10-12 00:53:00
2525	12/10/2010 12:56	10	2010	2010	-17.5	27.02	SEL	NON-BREEDING	6	2010-10-12 12:56:00
2526	13/10/2010 00:54	10	2010	2010	-16.9	19.61	SEL	NON-BREEDING	6	2010-10-13 00:54:00
2527	13/10/2010 12:50	10	2010	2010	-17.845	20.735	SEL	NON-BREEDING	6	2010-10-13 12:50:00
2528	14/10/2010 00:48	10	2010	2010	-15.59	23.21	SEL	NON-BREEDING	6	2010-10-14 00:48:00
2529	14/10/2010 12:48	10	2010	2010	-17.405	21.505	SEL	NON-BREEDING	6	2010-10-14 12:48:00
2530	15/10/2010 00:47	10	2010	2010	-17.185	19.255	SEL	NON-BREEDING	6	2010-10-15 00:47:00
2531	15/10/2010 12:44	10	2010	2010	-16.7	23.285	SEL	NON-BREEDING	6	2010-10-15 12:44:00
2532	16/10/2010 00:46	10	2010	2010	-15.07	25.19	SEL	NON-BREEDING	6	2010-10-16 00:46:00
2533	16/10/2010 12:45	10	2010	2010	-14.73	26.98	SEL	NON-BREEDING	6	2010-10-16 12:45:00
2534	17/10/2010 00:47	10	2010	2010	-15.5	29.37	SEL	NON-BREEDING	6	2010-10-17 00:47:00
2535	17/10/2010 12:47	10	2010	2010	-15.4	32.27	SEL	NON-BREEDING	6	2010-10-17 12:47:00
2536	18/10/2010 00:50	10	2010	2010	-16.3	33.63	SEL	NON-BREEDING	6	2010-10-18 00:50:00
2537	18/10/2010 12:47	10	2010	2010	-15.58	37.92	SEL	NON-BREEDING	6	2010-10-18 12:47:00
2538	19/10/2010 00:43	10	2010	2010	-14.35	36.09	SEL	NON-BREEDING	6	2010-10-19 00:43:00
2539	19/10/2010 12:47	10	2010	2010	-15.62	29.29	SEL	NON-BREEDING	6	2010-10-19 12:47:00
2540	20/10/2010 00:45	10	2010	2010	-15.15	23.52	SEL	NON-BREEDING	6	2010-10-20 00:45:00
2541	20/10/2010 12:43	10	2010	2010	-16.69	24.595	SEL	NON-BREEDING	6	2010-10-20 12:43:00
2542	21/10/2010 00:47	10	2010	2010	-15.56	27.17	SEL	NON-BREEDING	6	2010-10-21 00:47:00
2543	21/10/2010 12:46	10	2010	2010	-15.46	29.74	SEL	NON-BREEDING	6	2010-10-21 12:46:00
2544	22/10/2010 00:46	10	2010	2010	-15.35	28.67	SEL	NON-BREEDING	6	2010-10-22 00:46:00
2545	22/10/2010 12:43	10	2010	2010	-14.5	29.94	SEL	NON-BREEDING	6	2010-10-22 12:43:00
2546	23/10/2010 00:42	10	2010	2010	-14.39	31.14	SEL	NON-BREEDING	6	2010-10-23 00:42:00
2547	23/10/2010 12:48	10	2010	2010	-15.91	27.36	SEL	NON-BREEDING	6	2010-10-23 12:48:00
2548	24/10/2010 00:48	10	2010	2010	-16.05	24.12	SEL	NON-BREEDING	6	2010-10-24 00:48:00
2549	24/10/2010 12:47	10	2010	2010	-15.82	24.89	SEL	NON-BREEDING	6	2010-10-24 12:47:00
2550	25/10/2010 00:49	10	2010	2010	-16.21	25.08	SEL	NON-BREEDING	6	2010-10-25 00:49:00
2551	25/10/2010 12:50	10	2010	2010	-16.6	25.27	SEL	NON-BREEDING	6	2010-10-25 12:50:00
2552	26/10/2010 00:53	10	2010	2010	-17.24	25.45	SEL	NON-BREEDING	6	2010-10-26 00:53:00
2553	26/10/2010 12:52	10	2010	2010	-17	27.17	SEL	NON-BREEDING	6	2010-10-26 12:52:00
2554	27/10/2010 00:52	10	2010	2010	-17.01	26.81	SEL	NON-BREEDING	6	2010-10-27 00:52:00
2555	27/10/2010 12:56	10	2010	2010	-17.9	24.95	SEL	NON-BREEDING	6	2010-10-27 12:56:00
2556	28/10/2010 00:56	10	2010	2010	-18.03	23.11	SEL	NON-BREEDING	6	2010-10-28 00:56:00
2557	28/10/2010 12:53	10	2010	2010	-17.17	24.32	SEL	NON-BREEDING	6	2010-10-28 12:53:00
2558	29/10/2010 00:53	10	2010	2010	-17.3	26.44	SEL	NON-BREEDING	6	2010-10-29 00:53:00
2559	29/10/2010 12:56	10	2010	2010	-18.06	24.21	SEL	NON-BREEDING	6	2010-10-29 12:56:00
2560	30/10/2010 00:56	10	2010	2010	-18.2	23.44	SEL	NON-BREEDING	6	2010-10-30 00:56:00
2561	30/10/2010 12:53	10	2010	2010	-17.2	25.05	SEL	NON-BREEDING	6	2010-10-30 12:53:00
2562	31/10/2010 00:52	10	2010	2010	-16.96	25.68	SEL	NON-BREEDING	6	2010-10-31 00:52:00
2563	31/10/2010 12:52	10	2010	2010	-16.96	25.39	SEL	NON-BREEDING	6	2010-10-31 12:52:00
2564	01/11/2010 00:51	11	2010	2010	-16.84	24.66	SEL	NON-BREEDING	6	2010-11-01 00:51:00
2565	01/11/2010 12:41	11	2010	2010	-14.35	28.73	SEL	NON-BREEDING	6	2010-11-01 12:41:00
2566	02/11/2010 00:45	11	2010	2010	-15.22	33.61	SEL	NON-BREEDING	6	2010-11-02 00:45:00
2567	02/11/2010 12:54	11	2010	2010	-17.6	31.35	SEL	NON-BREEDING	6	2010-11-02 12:54:00
2568	03/11/2010 00:52	11	2010	2010	-17.23	26.6	SEL	NON-BREEDING	6	2010-11-03 00:52:00
2569	03/11/2010 12:52	11	2010	2010	-17.1	25.92	SEL	NON-BREEDING	6	2010-11-03 12:52:00
2570	04/11/2010 00:51	11	2010	2010	-16.85	25.66	SEL	NON-BREEDING	6	2010-11-04 00:51:00
2571	04/11/2010 12:46	11	2010	2010	-15.73	26.63	SEL	NON-BREEDING	6	2010-11-04 12:46:00
2572	05/11/2010 00:48	11	2010	2010	-16.1	28.34	SEL	NON-BREEDING	6	2010-11-05 00:48:00
2573	05/11/2010 12:51	11	2010	2010	-16.85	27.3	SEL	NON-BREEDING	6	2010-11-05 12:51:00
2574	06/11/2010 00:51	11	2010	2010	-16.84	26.27	SEL	NON-BREEDING	6	2010-11-06 00:51:00
2575	06/11/2010 12:50	11	2010	2010	-16.71	26.42	SEL	NON-BREEDING	6	2010-11-06 12:50:00
2576	07/11/2010 00:51	11	2010	2010	-16.83	26.57	SEL	NON-BREEDING	6	2010-11-07 00:51:00
2577	07/11/2010 12:49	11	2010	2010	-16.32	27.09	SEL	NON-BREEDING	6	2010-11-07 12:49:00
2578	08/11/2010 00:49	11	2010	2010	-16.44	27.96	SEL	NON-BREEDING	6	2010-11-08 00:49:00
2579	08/11/2010 12:53	11	2010	2010	-17.31	26.63	SEL	NON-BREEDING	6	2010-11-08 12:53:00
2580	09/11/2010 00:56	11	2010	2010	-17.92	26.04	SEL	NON-BREEDING	6	2010-11-09 00:56:00
2581	09/11/2010 12:55	11	2010	2010	-17.79	26.91	SEL	NON-BREEDING	6	2010-11-09 12:55:00
2582	10/11/2010 00:54	11	2010	2010	-17.65	26.34	SEL	NON-BREEDING	6	2010-11-10 00:54:00
2583	10/11/2010 12:52	11	2010	2010	-17.02	27.19	SEL	NON-BREEDING	6	2010-11-10 12:52:00
2584	11/11/2010 00:55	11	2010	2010	-17.75	28.36	SEL	NON-BREEDING	6	2010-11-11 00:55:00
2585	11/11/2010 12:58	11	2010	2010	-18.61	28.48	SEL	NON-BREEDING	6	2010-11-11 12:58:00
2586	12/11/2010 00:56	11	2010	2010	-17.97	25.88	SEL	NON-BREEDING	6	2010-11-12 00:56:00
2587	12/11/2010 12:54	11	2010	2010	-17.33	26.03	SEL	NON-BREEDING	6	2010-11-12 12:54:00
2588	13/11/2010 00:51	11	2010	2010	-16.82	25.84	SEL	NON-BREEDING	6	2010-11-13 00:51:00
2589	13/11/2010 12:50	11	2010	2010	-16.43	25.31	SEL	NON-BREEDING	6	2010-11-13 12:50:00
2590	14/11/2010 00:50	11	2010	2010	-16.41	25.81	SEL	NON-BREEDING	6	2010-11-14 00:50:00
2591	14/11/2010 12:48	11	2010	2010	-16.01	25.97	SEL	NON-BREEDING	6	2010-11-14 12:48:00
2592	15/11/2010 00:50	11	2010	2010	-16.49	27.1	SEL	NON-BREEDING	6	2010-11-15 00:50:00
2593	15/11/2010 12:53	11	2010	2010	-16.97	26.92	SEL	NON-BREEDING	6	2010-11-15 12:53:00
2594	16/11/2010 00:50	11	2010	2010	-16.45	25.45	SEL	NON-BREEDING	6	2010-11-16 00:50:00
2595	16/11/2010 12:49	11	2010	2010	-16.18	24.63	SEL	NON-BREEDING	6	2010-11-16 12:49:00
2596	17/11/2010 00:52	11	2010	2010	-16.78	26.08	SEL	NON-BREEDING	6	2010-11-17 00:52:00
2597	17/11/2010 12:53	11	2010	2010	-16.88	26.24	SEL	NON-BREEDING	6	2010-11-17 12:53:00
2598	18/11/2010 00:56	11	2010	2010	-17.73	27.01	SEL	NON-BREEDING	6	2010-11-18 00:56:00
2599	18/11/2010 12:47	11	2010	2010	-15.58	30.74	SEL	NON-BREEDING	6	2010-11-18 12:47:00
2600	19/11/2010 00:45	11	2010	2010	-14.8	32.27	SEL	NON-BREEDING	6	2010-11-19 00:45:00
2601	19/11/2010 12:53	11	2010	2010	-16.9	28.35	SEL	NON-BREEDING	6	2010-11-19 12:53:00
2602	20/11/2010 00:57	11	2010	2010	-17.87	26.99	SEL	NON-BREEDING	6	2010-11-20 00:57:00
2603	20/11/2010 12:52	11	2010	2010	-16.72	29.49	SEL	NON-BREEDING	6	2010-11-20 12:52:00
2604	21/11/2010 00:52	11	2010	2010	-16.69	30.47	SEL	NON-BREEDING	6	2010-11-21 00:52:00
2605	21/11/2010 12:53	11	2010	2010	-16.9	29.74	SEL	NON-BREEDING	6	2010-11-21 12:53:00
2606	22/11/2010 00:51	11	2010	2010	-16.25	28.74	SEL	NON-BREEDING	6	2010-11-22 00:51:00
2607	22/11/2010 12:56	11	2010	2010	-17.59	25.98	SEL	NON-BREEDING	6	2010-11-22 12:56:00
2608	23/11/2010 01:04	11	2010	2010	-19.43	26.73	SEL	NON-BREEDING	6	2010-11-23 01:04:00
2609	23/11/2010 13:05	11	2010	2010	-19.52	28.59	SEL	NON-BREEDING	6	2010-11-23 13:05:00
2610	24/11/2010 01:03	11	2010	2010	-18.99	27.89	SEL	NON-BREEDING	6	2010-11-24 01:03:00
2611	24/11/2010 13:02	11	2010	2010	-18.83	27.48	SEL	NON-BREEDING	6	2010-11-24 13:02:00
2612	25/11/2010 01:13	11	2010	2010	-21.66	30.37	SEL	NON-BREEDING	6	2010-11-25 01:13:00
2613	25/11/2010 13:18	11	2010	2010	-22.63	32.32	SEL	NON-BREEDING	6	2010-11-25 13:18:00
2614	26/11/2010 01:04	11	2010	2010	-19.09	27.94	SEL	NON-BREEDING	6	2010-11-26 01:04:00
2615	26/11/2010 12:58	11	2010	2010	-17.67	24.72	SEL	NON-BREEDING	6	2010-11-26 12:58:00
2616	27/11/2010 00:54	11	2010	2010	-16.51	24.9	SEL	NON-BREEDING	6	2010-11-27 00:54:00
2617	27/11/2010 12:49	11	2010	2010	-15.34	25.08	SEL	NON-BREEDING	6	2010-11-27 12:49:00
2618	28/11/2010 00:50	11	2010	2010	-15.55	26.65	SEL	NON-BREEDING	6	2010-11-28 00:50:00
2619	28/11/2010 12:49	11	2010	2010	-15.26	26.54	SEL	NON-BREEDING	6	2010-11-28 12:49:00
2620	29/11/2010 00:52	11	2010	2010	-15.97	27.52	SEL	NON-BREEDING	6	2010-11-29 00:52:00
2621	29/11/2010 12:40	11	2010	2010	-12.8	31.81	SEL	NON-BREEDING	6	2010-11-29 12:40:00
2622	30/11/2010 00:40	11	2010	2010	-12.75	34.57	SEL	NON-BREEDING	6	2010-11-30 00:40:00
2623	30/11/2010 12:52	11	2010	2010	-15.96	31.09	SEL	NON-BREEDING	6	2010-11-30 12:52:00
