Id,Dategmt,Longitude,Latitude,Bird_id
907,2018-08-27 20:19:00,-31.092793,39.60535,L078288
908,2018-08-27 20:29:00,-31.100969,39.657238,L078288
909,2018-08-27 20:40:00,-31.096285,39.662518,L078288
910,2018-08-28 05:36:00,-31.106031,39.671764,L078288
911,2018-08-28 05:46:00,-31.105236,39.668682,L078288
912,2018-08-28 05:56:00,-31.106209,39.668083,L078288
913,2018-08-28 06:06:00,-31.106077,39.663143,L078288
914,2018-08-28 06:16:00,-31.120626,39.624214,L078288
915,2018-08-28 06:26:00,-31.128466,39.578133,L078288
916,2018-08-28 06:36:00,-31.140471,39.538929,L078288
917,2018-08-28 06:46:00,-31.136723,39.529762,L078288
918,2018-08-28 06:56:00,-31.137508,39.529682,L078288
919,2018-08-28 07:07:00,-31.133566,39.529953,L078288
920,2018-08-28 07:17:00,-31.126703,39.530842,L078288
921,2018-08-28 07:27:00,-31.12557,39.531437,L078288
922,2018-08-28 07:37:00,-31.084986,39.530369,L078288
923,2018-08-28 07:47:00,-31.091131,39.549648,L078288
924,2018-08-28 07:57:00,-31.091768,39.5499,L078288
925,2018-08-28 08:08:00,-31.092117,39.550068,L078288
926,2018-08-28 08:19:00,-31.092464,39.550236,L078288
927,2018-08-28 08:32:00,-31.093014,39.550171,L078288
928,2018-08-28 08:43:00,-31.09367,39.550171,L078288
929,2018-08-28 08:53:00,-31.08824,39.54023,L078288
930,2018-08-28 09:03:00,-31.054138,39.508282,L078288
931,2018-08-28 09:13:00,-31.045631,39.497814,L078288
932,2018-08-28 09:23:00,-31.059473,39.502312,L078288
933,2018-08-28 09:33:00,-31.064455,39.510849,L078288
934,2018-08-28 09:43:00,-31.064777,39.512707,L078288
935,2018-08-28 09:54:00,-31.066044,39.515316,L078288
936,2018-08-28 10:04:00,-31.056713,39.524868,L078288
937,2018-08-28 10:14:00,-31.078159,39.568501,L078288
938,2018-08-28 10:24:00,-31.077377,39.569832,L078288
939,2018-08-28 10:35:00,-31.076393,39.570927,L078288
940,2018-08-28 10:45:00,-31.123367,39.600719,L078288
941,2018-08-28 10:55:00,-31.167913,39.636631,L078288
942,2018-08-28 11:06:00,-31.188484,39.676155,L078288
943,2018-08-28 11:16:00,-31.220575,39.698681,L078288
944,2018-08-28 11:26:00,-31.194654,39.721737,L078288
945,2018-08-28 11:36:00,-31.195068,39.719444,L078288
946,2018-08-28 11:46:00,-31.19413,39.71785,L078288
947,2018-08-28 11:56:00,-31.197159,39.71484,L078288
948,2018-08-28 12:07:00,-31.19067,39.707008,L078288
949,2018-08-28 12:17:00,-31.174717,39.680466,L078288
950,2018-08-28 12:27:00,-31.158567,39.670563,L078288
951,2018-08-28 12:38:00,-31.142653,39.667683,L078288
952,2018-08-28 12:48:00,-31.133381,39.660461,L078288
953,2018-08-28 12:58:00,-31.136053,39.661369,L078288
954,2018-08-28 13:09:00,-31.134186,39.664173,L078288
955,2018-08-28 13:19:00,-31.131542,39.664268,L078288
956,2018-08-28 13:29:00,-31.136454,39.661366,L078288
957,2018-08-28 13:40:00,-31.149546,39.661625,L078288
958,2018-08-28 13:50:00,-31.17502,39.675549,L078288
959,2018-08-28 14:01:00,-31.177677,39.680504,L078288
960,2018-08-28 14:13:00,-31.193769,39.713116,L078288
961,2018-08-28 14:23:00,-31.1814,39.738358,L078288
962,2018-08-28 14:33:00,-31.174814,39.748444,L078288
963,2018-08-28 14:43:00,-31.178345,39.753468,L078288
964,2018-08-28 14:53:00,-31.169168,39.757793,L078288
965,2018-08-28 15:04:00,-31.183668,39.771072,L078288
966,2018-08-28 15:14:00,-31.144434,39.803135,L078288
967,2018-08-28 15:24:00,-31.150824,39.794735,L078288
968,2018-08-28 15:34:00,-31.156637,39.786758,L078288
969,2018-08-28 15:44:00,-31.162283,39.780312,L078288
970,2018-08-28 15:54:00,-31.149164,39.81115,L078288
971,2018-08-28 16:04:00,-31.156176,39.87096,L078288
972,2018-08-28 16:15:00,-31.189301,39.929352,L078288
973,2018-08-28 16:25:00,-31.22999,39.976799,L078288
974,2018-08-28 16:35:00,-31.267471,40.03096,L078288
975,2018-08-28 16:46:00,-31.284475,40.064709,L078288
976,2018-08-28 16:58:00,-31.327959,40.131248,L078288
977,2018-08-28 17:08:00,-31.356781,40.187778,L078288
978,2018-08-28 17:19:00,-31.388922,40.24353,L078288
979,2018-08-28 17:29:00,-31.382418,40.268517,L078288
980,2018-08-28 17:39:00,-31.372387,40.282932,L078288
981,2018-08-28 17:49:00,-31.370464,40.307487,L078288
982,2018-08-28 18:00:00,-31.386787,40.370178,L078288
983,2018-08-28 18:10:00,-31.407642,40.431671,L078288
984,2018-08-28 18:20:00,-31.437382,40.49091,L078288
985,2018-08-28 18:30:00,-31.467201,40.54784,L078288
986,2018-08-28 18:40:00,-31.498589,40.608631,L078288
987,2018-08-28 18:50:00,-31.52533,40.672813,L078288
988,2018-08-28 19:00:00,-31.553036,40.734814,L078288
989,2018-08-28 19:11:00,-31.574186,40.791645,L078288
990,2018-08-28 19:21:00,-31.599218,40.853157,L078288
991,2018-08-28 19:31:00,-31.624514,40.915363,L078288
992,2018-08-28 19:42:00,-31.644972,40.982265,L078288
993,2018-08-28 19:52:00,-31.666992,41.047325,L078288
994,2018-08-28 20:02:00,-31.694294,41.111221,L078288
995,2018-08-28 20:12:00,-31.722458,41.175388,L078288
996,2018-08-28 20:22:00,-31.75281,41.238552,L078288
997,2018-08-28 20:32:00,-31.783707,41.296932,L078288
998,2018-08-28 20:42:00,-31.819721,41.351288,L078288
999,2018-08-28 20:53:00,-31.856113,41.413208,L078288
1000,2018-08-28 21:03:00,-31.892044,41.474876,L078288
1001,2018-08-28 21:13:00,-31.930216,41.535057,L078288
1002,2018-08-28 21:23:00,-31.968193,41.592525,L078288
1003,2018-08-28 21:33:00,-32.008041,41.648411,L078288
1004,2018-08-28 21:43:00,-32.04541,41.707237,L078288
1005,2018-08-28 21:54:00,-32.082996,41.770554,L078288
1006,2018-08-28 22:05:00,-32.122948,41.833721,L078288
1007,2018-08-28 22:18:00,-32.172558,41.909664,L078288
1008,2018-08-28 22:28:00,-32.216793,41.967846,L078288
1009,2018-08-28 22:39:00,-32.262947,42.029873,L078288
1010,2018-08-28 22:52:00,-32.322414,42.107002,L078288
1011,2018-08-28 23:12:00,-32.422604,42.21455,L078288
1012,2018-08-28 23:23:00,-32.474945,42.269253,L078288
1013,2018-08-28 23:33:00,-32.526314,42.326878,L078288
1014,2018-08-28 23:43:00,-32.576912,42.378326,L078288
1015,2018-08-28 23:53:00,-32.631435,42.434277,L078288
1016,2018-08-29 00:04:00,-32.690243,42.494015,L078288
1017,2018-08-29 00:15:00,-32.753475,42.564945,L078288
1018,2018-08-29 00:28:00,-32.815239,42.642006,L078288
1019,2018-08-29 00:45:00,-32.905266,42.752563,L078288
1020,2018-08-29 01:03:00,-33.0014,42.869438,L078288
1021,2018-08-29 01:13:00,-33.060635,42.940544,L078288
1022,2018-08-29 01:28:00,-33.141483,43.040699,L078288
1023,2018-08-29 01:39:00,-33.19651,43.110786,L078288
1024,2018-08-29 01:49:00,-33.252171,43.180965,L078288
1025,2018-08-29 02:06:00,-33.346355,43.291805,L078288
1026,2018-08-29 02:16:00,-33.405567,43.356483,L078288
1027,2018-08-29 02:27:00,-33.465141,43.421986,L078288
1028,2018-08-29 02:40:00,-33.550243,43.50013,L078288
1029,2018-08-29 02:54:00,-33.637943,43.588795,L078288
1030,2018-08-29 03:10:00,-33.728367,43.684593,L078288
1031,2018-08-29 03:28:00,-33.831306,43.78072,L078288
1032,2018-08-29 03:47:00,-33.935642,43.87376,L078288
1033,2018-08-29 04:08:00,-34.05769,43.981155,L078288
1034,2018-08-29 04:31:00,-34.09827,44.005569,L078288
1035,2018-08-29 04:41:00,-34.152679,44.048515,L078288
1036,2018-08-29 04:51:00,-34.211887,44.092312,L078288
1037,2018-08-29 05:05:00,-34.29208,44.151791,L078288
1038,2018-08-29 05:15:00,-34.351208,44.193813,L078288
1039,2018-08-29 05:26:00,-34.40979,44.24115,L078288
1040,2018-08-29 05:37:00,-34.474426,44.290852,L078288
1041,2018-08-29 05:51:00,-34.554081,44.350918,L078288
1042,2018-08-29 06:04:00,-34.637096,44.415054,L078288
1043,2018-08-29 06:21:00,-34.731297,44.494377,L078288
1044,2018-08-29 06:42:00,-34.777328,44.521435,L078288
1045,2018-08-29 07:02:00,-34.875225,44.579033,L078288
1046,2018-08-29 07:12:00,-34.935989,44.614017,L078288
1047,2018-08-29 07:22:00,-35.006561,44.657131,L078288
1048,2018-08-29 07:33:00,-35.085209,44.70562,L078288
1049,2018-08-29 07:51:00,-35.167149,44.765217,L078288
1050,2018-08-29 08:01:00,-35.160801,44.768337,L078288
1051,2018-08-29 08:17:00,-35.143391,44.777279,L078288
1052,2018-08-29 08:35:00,-35.119785,44.775993,L078288
1053,2018-08-29 08:52:00,-35.135998,44.778214,L078288
1054,2018-08-29 09:11:00,-35.161518,44.796776,L078288
1055,2018-08-29 09:30:00,-35.156036,44.801022,L078288
1056,2018-08-29 09:49:00,-35.152462,44.79784,L078288
1057,2018-08-29 09:59:00,-35.150532,44.795933,L078288
1058,2018-08-29 10:10:00,-35.14994,44.794765,L078288
1059,2018-08-29 10:20:00,-35.148281,44.792351,L078288
1060,2018-08-29 10:30:00,-35.146675,44.789726,L078288
1061,2018-08-29 10:40:00,-35.145039,44.787472,L078288
1062,2018-08-29 10:51:00,-35.143299,44.785316,L078288
1063,2018-08-29 11:01:00,-35.141754,44.783218,L078288
1064,2018-08-29 11:12:00,-35.140484,44.781246,L078288
1065,2018-08-29 11:24:00,-35.139107,44.779034,L078288
1066,2018-08-29 11:37:00,-35.137955,44.776821,L078288
1067,2018-08-29 11:47:00,-35.136879,44.775379,L078288
1068,2018-08-29 11:57:00,-35.136574,44.774075,L078288
1069,2018-08-29 12:08:00,-35.136024,44.772816,L078288
1070,2018-08-29 12:18:00,-35.135761,44.771862,L078288
1071,2018-08-29 12:28:00,-35.135323,44.771076,L078288
1072,2018-08-29 12:38:00,-35.134605,44.770203,L078288
1073,2018-08-29 12:48:00,-35.135174,44.769814,L078288
1074,2018-08-29 12:58:00,-35.134007,44.768734,L078288
1075,2018-08-29 13:09:00,-35.133476,44.768063,L078288
1076,2018-08-29 13:19:00,-35.133236,44.767799,L078288
1077,2018-08-29 13:29:00,-35.133003,44.767422,L078288
1078,2018-08-29 13:40:00,-35.166901,44.796017,L078288
1079,2018-08-29 13:50:00,-35.224297,44.840073,L078288
1080,2018-08-29 14:05:00,-35.281635,44.894207,L078288
1081,2018-08-29 14:24:00,-35.362976,44.97496,L078288
1082,2018-08-29 14:42:00,-35.40979,45.019081,L078288
1083,2018-08-29 15:00:00,-35.409977,45.018547,L078288
1084,2018-08-29 15:18:00,-35.463863,45.084972,L078288
1085,2018-08-29 15:28:00,-35.49921,45.133755,L078288
1086,2018-08-29 15:39:00,-35.532673,45.182671,L078288
1087,2018-08-29 15:49:00,-35.54834,45.220528,L078288
1088,2018-08-29 15:59:00,-35.550861,45.23632,L078288
1089,2018-08-29 16:09:00,-35.541885,45.244709,L078288
1090,2018-08-29 16:20:00,-35.547283,45.258724,L078288
1091,2018-08-29 16:39:00,-35.542309,45.267365,L078288
1092,2018-08-29 16:57:00,-35.567295,45.285694,L078288
1093,2018-08-29 17:13:00,-35.571281,45.30838,L078288
1094,2018-08-29 17:32:00,-35.567158,45.305523,L078288
1095,2018-08-29 17:51:00,-35.566788,45.30093,L078288
1096,2018-08-29 18:11:00,-35.558502,45.300385,L078288
1097,2018-08-29 18:22:00,-35.5518,45.302818,L078288
1098,2018-08-29 18:32:00,-35.543789,45.30415,L078288
1099,2018-08-29 18:42:00,-35.539429,45.303974,L078288
1100,2018-08-29 18:52:00,-35.544178,45.313099,L078288
1101,2018-08-29 19:02:00,-35.542862,45.311665,L078288
1102,2018-08-29 19:12:00,-35.538837,45.311584,L078288
1103,2018-08-29 19:24:00,-35.53421,45.310848,L078288
1104,2018-08-29 19:41:00,-35.5583,45.333515,L078288
1105,2018-08-29 19:51:00,-35.566044,45.363346,L078288
1106,2018-08-29 20:02:00,-35.564247,45.37952,L078288
1107,2018-08-29 20:18:00,-35.568245,45.383064,L078288
1108,2018-08-29 20:28:00,-35.57225,45.376568,L078288
1109,2018-08-29 20:38:00,-35.562634,45.380779,L078288
1110,2018-08-29 20:49:00,-35.567699,45.379894,L078288
1111,2018-08-29 20:59:00,-35.557053,45.37928,L078288
1112,2018-08-29 21:13:00,-35.576733,45.359169,L078288
1113,2018-08-29 21:34:00,-35.617027,45.294743,L078288
1114,2018-08-29 21:44:00,-35.620968,45.267147,L078288
1115,2018-08-29 21:54:00,-35.616917,45.305416,L078288
1116,2018-08-29 22:05:00,-35.616924,45.33799,L078288
1117,2018-08-29 22:15:00,-35.609356,45.373852,L078288
1118,2018-08-29 22:25:00,-35.611816,45.399277,L078288
1119,2018-08-29 22:35:00,-35.609955,45.411201,L078288
1120,2018-08-29 22:45:00,-35.60891,45.40847,L078288
1121,2018-08-29 22:55:00,-35.608257,45.405605,L078288
1122,2018-08-29 23:05:00,-35.607777,45.402874,L078288
1123,2018-08-29 23:16:00,-35.607067,45.400112,L078288
1124,2018-08-29 23:26:00,-35.607071,45.397041,L078288
1125,2018-08-29 23:36:00,-35.602577,45.407318,L078288
1126,2018-08-29 23:46:00,-35.59956,45.42849,L078288
1127,2018-08-29 23:56:00,-35.598522,45.453747,L078288
1128,2018-08-30 00:06:00,-35.611343,45.470177,L078288
1129,2018-08-30 00:16:00,-35.616085,45.489891,L078288
1130,2018-08-30 00:27:00,-35.621494,45.508873,L078288
1131,2018-08-30 00:37:00,-35.628414,45.521397,L078288
1132,2018-08-30 00:47:00,-35.647816,45.531635,L078288
1133,2018-08-30 00:57:00,-35.660774,45.546436,L078288
1134,2018-08-30 01:08:00,-35.655285,45.56731,L078288
1135,2018-08-30 01:21:00,-35.666172,45.582783,L078288
1136,2018-08-30 01:33:00,-35.675793,45.602589,L078288
1137,2018-08-30 01:48:00,-35.691002,45.624733,L078288
1138,2018-08-30 01:58:00,-35.688251,45.644657,L078288
1139,2018-08-30 02:08:00,-35.693218,45.662388,L078288
1140,2018-08-30 02:18:00,-35.700954,45.673779,L078288
1141,2018-08-30 02:29:00,-35.6833,45.697197,L078288
1142,2018-08-30 02:39:00,-35.652042,45.716908,L078288
1143,2018-08-30 02:51:00,-35.651554,45.737217,L078288
1144,2018-08-30 03:03:00,-35.659161,45.754925,L078288
1145,2018-08-30 03:13:00,-35.670033,45.768887,L078288
1146,2018-08-30 03:23:00,-35.675865,45.783875,L078288
1147,2018-08-30 03:33:00,-35.692886,45.794834,L078288
1148,2018-08-30 03:43:00,-35.70063,45.805454,L078288
1149,2018-08-30 03:53:00,-35.708527,45.820896,L078288
1150,2018-08-30 04:03:00,-35.695904,45.839466,L078288
1151,2018-08-30 04:13:00,-35.691811,45.860043,L078288
1152,2018-08-30 04:23:00,-35.685005,45.870361,L078288
1153,2018-08-30 04:33:00,-35.683514,45.885757,L078288
1154,2018-08-30 04:43:00,-35.677753,45.901844,L078288
1155,2018-08-30 04:54:00,-35.664238,45.91824,L078288
1156,2018-08-30 05:04:00,-35.674725,45.931744,L078288
1157,2018-08-30 05:14:00,-35.678478,45.946056,L078288
1158,2018-08-30 05:24:00,-35.659088,45.96579,L078288
1159,2018-08-30 05:34:00,-35.658535,45.978325,L078288
1160,2018-08-30 05:44:00,-35.655663,45.994629,L078288
1161,2018-08-30 05:54:00,-35.653591,46.010075,L078288
1162,2018-08-30 06:06:00,-35.639019,46.028873,L078288
1163,2018-08-30 06:22:00,-35.625351,46.062748,L078288
1164,2018-08-30 06:33:00,-35.59338,46.085758,L078288
1165,2018-08-30 06:43:00,-35.581844,46.105408,L078288
1166,2018-08-30 06:53:00,-35.607002,46.11972,L078288
1167,2018-08-30 07:04:00,-35.609756,46.144112,L078288
1168,2018-08-30 07:14:00,-35.607792,46.146271,L078288
1169,2018-08-30 07:24:00,-35.59045,46.141708,L078288
1170,2018-08-30 07:35:00,-35.589085,46.143391,L078288
1171,2018-08-30 07:45:00,-35.586758,46.143471,L078288
1172,2018-08-30 07:56:00,-35.585594,46.143345,L078288
1173,2018-08-30 08:10:00,-35.584213,46.142334,L078288
1174,2018-08-30 08:27:00,-35.581242,46.143311,L078288
1175,2018-08-30 08:37:00,-35.585793,46.155052,L078288
1176,2018-08-30 08:47:00,-35.592159,46.15868,L078288
1177,2018-08-30 08:56:00,-35.601631,46.159012,L078288
1178,2018-08-30 09:07:00,-35.638641,46.158016,L078288
1179,2018-08-30 09:17:00,-35.67617,46.116352,L078288
1180,2018-08-30 09:28:00,-35.72002,46.095818,L078288
1181,2018-08-30 09:40:00,-35.747272,46.056187,L078288
1182,2018-08-30 09:50:00,-35.770336,46.004398,L078288
1183,2018-08-30 10:01:00,-35.792866,45.956242,L078288
1184,2018-08-30 10:11:00,-35.786476,45.903786,L078288
1185,2018-08-30 10:21:00,-35.738075,45.857288,L078288
1186,2018-08-30 10:31:00,-35.712311,45.836395,L078288
1187,2018-08-30 10:41:00,-35.706665,45.835617,L078288
1188,2018-08-30 10:52:00,-35.681347,45.830391,L078288
1189,2018-08-30 11:08:00,-35.632175,45.841293,L078288
1190,2018-08-30 11:18:00,-35.615288,45.8466,L078288
1191,2018-08-30 11:28:00,-35.606918,45.855236,L078288
1192,2018-08-30 11:38:00,-35.590374,45.862682,L078288
1193,2018-08-30 11:49:00,-35.571537,45.86887,L078288
1194,2018-08-30 12:00:00,-35.578938,45.868427,L078288
1195,2018-08-30 12:10:00,-35.551346,45.873131,L078288
1196,2018-08-30 12:21:00,-35.547661,45.871349,L078288
1197,2018-08-30 12:31:00,-35.532089,45.874088,L078288
1198,2018-08-30 12:41:00,-35.529423,45.874294,L078288
1199,2018-08-30 12:51:00,-35.494778,45.877514,L078288
1200,2018-08-30 13:02:00,-35.445847,45.893745,L078288
1201,2018-08-30 13:13:00,-35.450409,45.903038,L078288
1202,2018-08-30 13:27:00,-35.446308,45.899525,L078288
1203,2018-08-30 13:38:00,-35.444092,45.897209,L078288
1204,2018-08-30 13:48:00,-35.446308,45.899792,L078288
1205,2018-08-30 13:58:00,-35.446087,45.926945,L078288
1206,2018-08-30 14:08:00,-35.432076,45.963551,L078288
1207,2018-08-30 14:18:00,-35.42944,46.00547,L078288
1208,2018-08-30 14:28:00,-35.41214,46.050114,L078288
1209,2018-08-30 14:38:00,-35.408321,46.045876,L078288
1210,2018-08-30 14:49:00,-35.414837,46.047764,L078288
1211,2018-08-30 14:59:00,-35.413616,46.04472,L078288
1212,2018-08-30 15:09:00,-35.418648,46.049446,L078288
1213,2018-08-30 15:20:00,-35.417141,46.046673,L078288
1214,2018-08-30 15:30:00,-35.415726,46.044174,L078288
1215,2018-08-30 15:43:00,-35.414326,46.041237,L078288
1216,2018-08-30 15:58:00,-35.412838,46.037914,L078288
1217,2018-08-30 16:13:00,-35.411751,46.03521,L078288
1218,2018-08-30 16:29:00,-35.410839,46.032665,L078288
1219,2018-08-30 16:39:00,-35.437809,46.049881,L078288
1220,2018-08-30 16:49:00,-35.443378,46.050571,L078288
1221,2018-08-30 16:59:00,-35.467419,46.041439,L078288
1222,2018-08-30 17:09:00,-35.465736,46.039543,L078288
1223,2018-08-30 17:19:00,-35.463974,46.037647,L078288
1224,2018-08-30 17:29:00,-35.462715,46.035923,L078288
1225,2018-08-30 17:39:00,-35.461258,46.03429,L078288
1226,2018-08-30 17:49:00,-35.460007,46.032696,L078288
1227,2018-08-30 18:00:00,-35.458652,46.031345,L078288
1228,2018-08-30 18:10:00,-35.456917,46.030003,L078288
1229,2018-08-30 18:20:00,-35.455799,46.028641,L078288
1230,2018-08-30 18:30:00,-35.454823,46.027519,L078288
1231,2018-08-30 18:40:00,-35.453251,46.026035,L078288
1232,2018-08-30 18:50:00,-35.451408,46.02486,L078288
1233,2018-08-30 19:01:00,-35.450222,46.023464,L078288
1234,2018-08-30 19:11:00,-35.449436,46.02198,L078288
1235,2018-08-30 19:22:00,-35.448822,46.020679,L078288
1236,2018-08-30 19:35:00,-35.447762,46.019047,L078288
1237,2018-08-30 19:45:00,-35.446835,46.018059,L078288
1238,2018-08-30 19:55:00,-35.446041,46.017494,L078288
1239,2018-08-30 20:05:00,-35.447643,46.018517,L078288
1240,2018-08-30 20:15:00,-35.446842,46.018078,L078288
1241,2018-08-30 20:26:00,-35.44632,46.018219,L078288
1242,2018-08-30 20:37:00,-35.444942,46.017986,L078288
1243,2018-08-30 20:47:00,-35.443832,46.0177,L078288
1244,2018-08-30 20:57:00,-35.442089,46.017712,L078288
1245,2018-08-30 21:08:00,-35.438145,46.016186,L078288
1246,2018-08-30 21:18:00,-35.439262,46.065468,L078288
1247,2018-08-30 21:28:00,-35.428288,46.119637,L078288
1248,2018-08-30 21:38:00,-35.425766,46.153934,L078288
1249,2018-08-30 21:48:00,-35.461678,46.180599,L078288
1250,2018-08-30 21:58:00,-35.480034,46.229572,L078288
1251,2018-08-30 22:08:00,-35.50367,46.285542,L078288
1252,2018-08-30 22:18:00,-35.511761,46.311974,L078288
1253,2018-08-30 22:28:00,-35.510429,46.31152,L078288
1254,2018-08-30 22:39:00,-35.508656,46.311157,L078288
1255,2018-08-30 22:49:00,-35.507744,46.311333,L078288
1256,2018-08-30 22:59:00,-35.506592,46.311581,L078288
1257,2018-08-30 23:09:00,-35.504692,46.311871,L078288
1258,2018-08-30 23:19:00,-35.502827,46.312149,L078288
1259,2018-08-30 23:30:00,-35.50106,46.312393,L078288
1260,2018-08-30 23:40:00,-35.499134,46.312969,L078288
1261,2018-08-30 23:50:00,-35.497456,46.313755,L078288
1262,2018-08-31 00:01:00,-35.495434,46.314503,L078288
1263,2018-08-31 00:15:00,-35.492107,46.315685,L078288
1264,2018-08-31 00:25:00,-35.489243,46.317181,L078288
1265,2018-08-31 00:36:00,-35.486301,46.317791,L078288
1266,2018-08-31 00:46:00,-35.483318,46.317955,L078288
1267,2018-08-31 00:56:00,-35.48032,46.318798,L078288
1268,2018-08-31 01:06:00,-35.477612,46.319344,L078288
1269,2018-08-31 01:17:00,-35.474964,46.319809,L078288
1270,2018-08-31 01:27:00,-35.471806,46.320538,L078288
1271,2018-08-31 01:37:00,-35.468594,46.321514,L078288
1272,2018-08-31 01:47:00,-35.464771,46.331852,L078288
1273,2018-08-31 01:57:00,-35.460804,46.331211,L078288
1274,2018-08-31 02:07:00,-35.456142,46.330479,L078288
1275,2018-08-31 02:18:00,-35.451408,46.329926,L078288
1276,2018-08-31 02:28:00,-35.446671,46.329422,L078288
1277,2018-08-31 02:38:00,-35.442337,46.328873,L078288
1278,2018-08-31 02:48:00,-35.437397,46.328247,L078288
1279,2018-08-31 02:59:00,-35.432751,46.327827,L078288
1280,2018-08-31 03:09:00,-35.428307,46.327015,L078288
1281,2018-08-31 03:19:00,-35.424099,46.326057,L078288
1282,2018-08-31 03:30:00,-35.4202,46.325054,L078288
1283,2018-08-31 03:40:00,-35.415688,46.323536,L078288
1284,2018-08-31 03:50:00,-35.41106,46.32156,L078288
1285,2018-08-31 04:01:00,-35.406147,46.319569,L078288
1286,2018-08-31 04:11:00,-35.403088,46.31802,L078288
1287,2018-08-31 04:21:00,-35.400249,46.31636,L078288
1288,2018-08-31 04:31:00,-35.396267,46.314457,L078288
1289,2018-08-31 04:41:00,-35.39315,46.31266,L078288
1290,2018-08-31 04:51:00,-35.390831,46.31142,L078288
1291,2018-08-31 05:01:00,-35.387909,46.309818,L078288
1292,2018-08-31 05:12:00,-35.385353,46.308456,L078288
1293,2018-08-31 05:22:00,-35.382118,46.306816,L078288
1294,2018-08-31 05:32:00,-35.379322,46.305424,L078288
1295,2018-08-31 05:42:00,-35.376629,46.304043,L078288
1296,2018-08-31 05:52:00,-35.373886,46.303181,L078288
1297,2018-08-31 06:03:00,-35.370983,46.301594,L078288
1298,2018-08-31 06:14:00,-35.369236,46.300705,L078288
1299,2018-08-31 06:24:00,-35.367466,46.300098,L078288
1300,2018-08-31 06:34:00,-35.365772,46.299137,L078288
1301,2018-08-31 06:44:00,-35.365009,46.298454,L078288
1302,2018-08-31 06:54:00,-35.374428,46.322739,L078288
1303,2018-08-31 07:04:00,-35.403511,46.338249,L078288
1304,2018-08-31 07:14:00,-35.385071,46.337013,L078288
1305,2018-08-31 07:24:00,-35.383362,46.335148,L078288
1306,2018-08-31 07:35:00,-35.381905,46.332943,L078288
1307,2018-08-31 07:45:00,-35.380718,46.330666,L078288
1308,2018-08-31 07:55:00,-35.380077,46.328575,L078288
1309,2018-08-31 08:06:00,-35.379051,46.326366,L078288
1310,2018-08-31 08:16:00,-35.383415,46.348839,L078288
1311,2018-08-31 08:28:00,-35.426029,46.407368,L078288
1312,2018-08-31 08:38:00,-35.432644,46.44125,L078288
1313,2018-08-31 08:48:00,-35.440208,46.498856,L078288
1314,2018-08-31 08:59:00,-35.40155,46.542225,L078288
1315,2018-08-31 09:11:00,-35.39481,46.561871,L078288
1316,2018-08-31 09:28:00,-35.392094,46.573139,L078288
1317,2018-08-31 09:46:00,-35.39901,46.565903,L078288
1318,2018-08-31 10:05:00,-35.394085,46.550339,L078288
1319,2018-08-31 10:29:00,-35.403114,46.546112,L078288
1320,2018-08-31 10:51:00,-35.34816,46.600567,L078288
1321,2018-08-31 11:13:00,-35.344746,46.605381,L078288
1322,2018-08-31 11:23:00,-35.341606,46.602531,L078288
1323,2018-08-31 11:33:00,-35.34808,46.59906,L078288
1324,2018-08-31 11:43:00,-35.299747,46.614952,L078288
1325,2018-08-31 11:53:00,-35.240456,46.652939,L078288
1326,2018-08-31 12:03:00,-35.242065,46.652222,L078288
1327,2018-08-31 12:13:00,-35.190266,46.674042,L078288
1328,2018-08-31 12:23:00,-35.193722,46.66571,L078288
1329,2018-08-31 12:33:00,-35.196121,46.662369,L078288
1330,2018-08-31 12:43:00,-35.19854,46.661568,L078288
1331,2018-08-31 12:53:00,-35.200554,46.655479,L078288
1332,2018-08-31 13:04:00,-35.197144,46.648518,L078288
1333,2018-08-31 13:14:00,-35.188156,46.647457,L078288
1334,2018-08-31 13:25:00,-35.189331,46.646881,L078288
1335,2018-08-31 13:35:00,-35.190392,46.646225,L078288
1336,2018-08-31 13:45:00,-35.191578,46.645832,L078288
1337,2018-08-31 13:55:00,-35.192612,46.645546,L078288
1338,2018-08-31 14:05:00,-35.19326,46.645363,L078288
1339,2018-08-31 14:15:00,-35.193382,46.64534,L078288
1340,2018-08-31 14:25:00,-35.19342,46.645561,L078288
1341,2018-08-31 14:36:00,-35.193317,46.645725,L078288
1342,2018-08-31 14:46:00,-35.192883,46.645729,L078288
1343,2018-08-31 14:56:00,-35.192669,46.645645,L078288
1344,2018-08-31 15:06:00,-35.192017,46.645462,L078288
1345,2018-08-31 15:16:00,-35.191158,46.64534,L078288
1346,2018-08-31 15:26:00,-35.19009,46.644943,L078288
1347,2018-08-31 15:36:00,-35.178616,46.640873,L078288
1348,2018-08-31 15:46:00,-35.109261,46.605232,L078288
1349,2018-08-31 15:56:00,-35.082813,46.594273,L078288
1350,2018-08-31 16:07:00,-35.082348,46.594292,L078288
1351,2018-08-31 16:17:00,-35.081867,46.594555,L078288
1352,2018-08-31 16:27:00,-35.081028,46.594799,L078288
1353,2018-08-31 16:38:00,-35.080025,46.595119,L078288
1354,2018-08-31 16:48:00,-35.0807,46.596725,L078288
1355,2018-08-31 16:58:00,-35.08466,46.599331,L078288
1356,2018-08-31 17:08:00,-35.083565,46.599548,L078288
1357,2018-08-31 17:18:00,-35.082798,46.599472,L078288
1358,2018-08-31 17:28:00,-35.081802,46.599159,L078288
1359,2018-08-31 17:39:00,-35.08073,46.599014,L078288
